Filename,Volume,EVSD (mu),COG X,COG Y,COG Z,Eigenvalue 1,Eigenvalue 2,Eigenvalue 3,Major Eigenvector X,Major Eigenvector Y,Major Eigenvector Z,Bearing,Plunge,Ob_Sph_Pro,Dip,Strike
PLAG087,0.00233486403413134,0.164596649685888,10.2199718683546,14.4772115249014,7.71761498838499,1.57492856058114e-06,9.88277968021986e-05,9.8246661492541e-05,-0.0165322896608393,-0.972048462301487,-0.234197502838703,355.962118676795,76.4213277232531,0.0159832204446661,13.5786722767469,85.9621186767948
PLAG088,0.00384687876596367,0.194403147660931,12.0990959932935,13.0443960786507,10.4303280925139,1.31776900667915e-05,3.61925929786399e-05,2.64973787152776e-05,-0.29336075430647,0.0557445897772457,-0.954375192753513,162.913349606264,3.19558621009401,0.430709801814461,86.804413789906,252.913349606264
PLAG089,0.00268915803816653,0.172533156512237,18.4565972777797,14.7685471698205,13.3539662943893,2.97997277336543e-05,2.28696799341095e-05,8.86004212189075e-06,-0.0757147930056206,-0.898913457773558,-0.431534315615459,350.048469298731,64.0156116233291,0.342366956677338,25.9843883766709,80.0484692987305
PLAG090,0.00186682487552995,0.152768911998327,21.7256386806806,14.626021173198,12.6610872171852,2.66368245392361e-06,0.000129207001344028,0.000131557237335035,0.0366050202334539,0.962589805296675,0.26847893629225,352.236037386801,74.2784298660642,0.0204314737413185,15.7215701339358,82.2360373868007
PLAG091,0.00485598066767063,0.210100027342216,15.0895473844896,10.5957857495089,14.0866157761126,1.90158549295465e-05,4.17468885678658e-05,2.96191391435763e-05,-0.997388712701322,0.021298367751621,-0.0690082263727844,93.9579242487885,1.22039886086404,0.548757968284983,88.779601139136,183.957924248789
PLAG092,0.00420679477376022,0.200286142033488,13.7121858792912,5.56976204170617,13.4664728419028,9.53746550818301e-06,4.12540088829334e-05,4.27196490475779e-05,0.030855550304064,-0.97607245886645,-0.215245185910941,8.15781418580829,77.4409596261888,0.227222964899434,12.5590403738112,98.1578141858083
PLAG093,0.00227180876778716,0.163101410313897,8.09398665648091,8.12947165599216,8.90297977999967,1.33855392245798e-06,8.39537773808088e-05,8.46409885185244e-05,-0.0269643225715231,0.974721629985517,0.221789696213856,6.9317777625142,77.0898500134687,0.0158792137507191,12.9101499865313,96.9317777625142
PLAG094,0.00285972065528354,0.176106342174913,25.3044476640101,12.0312280480866,14.9470601230635,4.37720534160417e-06,5.29037512088482e-05,4.98903692380718e-05,0.476427464665156,0.194882657521197,-0.857343350537115,209.061017979914,11.2378688547888,0.0852377572634221,78.7621311452112,299.061017979914
PLAG095,0.00296361229211328,0.178213632196575,8.36626880814514,9.15966940310156,13.8788125136919,2.99381250352228e-06,5.62045968452774e-05,5.54231005673466e-05,0.014018824928005,-0.972896813137741,-0.230814348631245,3.47566786910022,76.6299319508109,0.0536418705280625,13.3700680491891,93.4756678691002
PLAG096,0.00529974815408633,0.216314452480651,9.03536783894382,11.0983930515884,10.4789061965139,2.00279340689701e-05,3.91834276472191e-05,3.10603550899004e-05,0.235978650344789,-0.0277618541466761,-0.97136159901233,13.6546827554767,1.59084146773786,0.577969881931894,88.4091585322621,103.654682755477
PLAG097,0.00500031356654403,0.212161318516755,4.81869322956462,14.231534405203,10.227285317758,1.88060458107286e-05,2.97520306509681e-05,2.6468257662232e-05,0.0928643365318428,0.698517207758595,0.709542053345421,352.543552988167,44.3081601011038,0.671303012306235,45.6918398988962,82.5435529881674
PLAG098,0.0018207092799839,0.151500475000783,10.6985392312908,3.34474011447505,12.5377173944287,1.52941281127925e-06,4.02448091296858e-05,4.16037634524919e-05,-0.0093874691924438,0.97729466167,0.211676686702815,2.5392978973741,77.7671740997978,0.0373820700973538,12.2328259002022,92.5392978973741
PLAG099,0.00219467234249926,0.161234146422036,18.1893741531079,15.0538427422924,3.88552932287173,3.88084697891558e-06,3.71451470348011e-05,3.60154797936655e-05,-0.0799267011743814,-0.955872577406397,-0.282700085252609,344.21301601036,72.9155101454841,0.106116435764771,17.0844898545159,74.2130160103599
PLAG100,0.00484228865038455,0.209902374085807,22.0740279149122,9.87097452068377,3.1009224797994,2.97867770300734e-05,1.9458616851989e-05,2.27139061120886e-05,0.513893437880922,0.823977529456307,0.238693454987787,294.913947014784,55.4849650010971,0.754973285923942,34.5150349989029,24.9139470147837
PLAG101,0.00204315946242654,0.157434972878988,21.8212536890835,14.0865347112394,14.05043007699,6.00052953669819e-06,1.21810022043136e-05,1.73381159513163e-05,-0.889997290962476,-0.142497530789248,0.433127320540303,244.049601565666,8.19239347209117,0.419351341564655,81.8076065279088,334.049601565666
PLAG102,0.00248563339165623,0.168065853009435,21.5091097325721,4.88400335698889,5.28567726407048,1.56871040380916e-06,3.52554830452511e-05,3.44303970862199e-05,-0.00141256724292056,0.972010923017339,0.23493141592551,0.344496991521225,76.4121696671626,0.0450286441107092,13.5878303328374,90.3444969915212
PLAG103,0.00348404001874091,0.188088180028302,0.170199572285778,4.52582222934947,5.51437209494322,1.58348672598824e-05,1.83852229712293e-05,9.57349544306445e-06,-0.0815238529195989,0.945141784220987,0.316323993912434,14.4519272609884,70.933800648093,0.562650049230761,19.066199351907,104.451927260988
PLAG104,0.00313223213954128,0.181531406708366,14.7081743611394,4.72616285474802,13.7463053296928,7.25999786916814e-06,2.01550713400326e-05,1.62825032860264e-05,-0.996302357569407,-0.06197928561695,0.0594994155942212,266.582341491798,3.55342900671543,0.403042129641602,86.4465709932846,356.582341491798
PLAG105,0.00196733370180446,0.15546279442297,4.44156492446435,8.72970314943921,5.40369214232392,1.41809183131768e-06,3.34646501443994e-05,3.31584759216129e-05,0.034459981858077,-0.97366571397171,-0.22536101500992,8.69376463464073,76.8217995543033,0.0425714572499639,13.1782004456967,98.6937646346407
PLAG106,0.00261470320486686,0.170925919797537,23.8163375768765,13.0349863586669,15.3052607832172,1.19893913769899e-05,9.73118535701438e-06,5.55355075759017e-06,-0.0306167453715486,0.499249179644122,0.865917358370604,2.02499673825019,29.9503385447214,0.516950810032896,60.0496614552786,92.0249967382502
PLAG107,0.00242607190586478,0.166712570867301,25.2686629340157,8.03192049017074,9.75427189758537,1.6548089759257e-05,1.37465419012694e-05,6.11364899723617e-06,-0.0656105766110283,-0.957064900837747,-0.282350894847531,346.918199266698,73.1496038140715,0.407094142607308,16.8503961859285,76.9181992666978
PLAG108,0.00239401999177983,0.165975142484808,10.8506818792258,12.958801285136,12.805199624878,1.17369505090321e-05,9.89528140439507e-06,4.65481893385734e-06,0.108530701988091,0.412401841072771,0.904514128251052,353.157913071926,24.3558042661911,0.433501599423048,65.6441957338089,83.1579130719265
PLAG109,0.00198071472355151,0.155814463694156,3.39483368024726,14.6407148099791,3.71562216529612,2.88177375701727e-06,1.30815231743958e-05,1.19569902191756e-05,-0.260612342416095,0.464984967605354,-0.84609112209114,162.880160936059,27.7092491829481,0.230652537905082,62.2907508170519,252.880160936059
PLAG110,0.00105325824065735,0.126234698701416,4.31557458338153,13.5598939673116,13.6591554195917,5.25175797177636e-07,2.08828013491479e-05,2.07990509491057e-05,-0.464783747514481,-0.156373006923661,0.871506483482509,208.071478066469,8.99643483353785,0.025199356001051,81.0035651664622,298.071478066469
PLAG111,0.00227764721831392,0.163241011988103,23.3842774114305,12.3569855594079,4.09283769250361,1.45242949509438e-06,1.70131143027407e-05,1.52812610898781e-05,-0.0361385705152716,-0.967971756384295,-0.248444526128905,351.723839576196,75.459806047241,0.090208806613252,14.5401939527591,81.7238395761961
PLAG112,0.00252032483652365,0.16884412960667,3.12995610682375,13.446790017792,9.14236619090356,5.76847218496954e-06,9.89816028877227e-06,1.26287831328466e-05,0.756306752482444,0.579255817807273,0.30407695355927,291.902842693013,35.3982178355071,0.519777035271019,54.6017821644929,21.9028426930134
PLAG113,0.00284405664468783,0.175784214723851,21.634520111597,8.28846973892547,14.9461336743257,6.85382328569654e-06,1.24353100946565e-05,1.42724694367363e-05,-0.767275921547791,-0.573887037442815,-0.286253957995514,290.459451091538,35.0217279506157,0.515685533467126,54.9782720493843,20.459451091538
PLAG114,0.00167595202239268,0.147374039126146,8.58667796090693,4.48415456139354,9.84292517655434,2.8565752897618e-06,9.43575091240719e-06,1.11986201832604e-05,-0.0818318551686487,0.978689829507289,0.188334184625765,23.4851131138813,78.1503543315252,0.278911186555886,11.8496456684748,113.485113113881
PLAG115,0.00146741886786295,0.140988976836896,1.58279156580079,14.8019958979752,11.9674693708397,1.04900294859674e-05,9.52176012584607e-06,1.73640035116445e-06,-0.0102379900160556,-0.957943038157047,-0.286775729807941,357.955389732094,73.3240515240317,0.173944961058549,16.6759484759683,87.9553897320938
PLAG116,0.00204012338521831,0.157356952914541,17.435894623055,6.73013804086237,13.1823287223339,1.19205871828211e-05,9.36410358796639e-06,5.41273094961334e-06,-0.135931484732321,0.910426841053739,0.390698859158018,19.1837474959294,65.5644045950286,0.516047801107938,24.4355954049714,109.183747495929
PLAG117,0.0019319585313596,0.154525346454056,26.1699994541259,7.02364151715141,12.2560533609965,9.33705517663465e-06,7.92994087131935e-06,3.69557113996699e-06,-0.109201635727936,-0.983695891567501,-0.142889452611321,322.611541122669,79.6395648935407,0.43091189886641,10.3604351064593,52.611541122669
PLAG118,0.0015705991709162,0.1442189227267,1.67446834433312,9.95137845311115,12.785427280569,1.24502380910064e-06,1.62752129510421e-05,1.6220722894273e-05,0.465776533620527,0.187785132091026,-0.864747919855262,208.308102354446,10.8235551735729,0.0766266474509558,79.1764448264271,298.308102354446
