particle_id,phase,source_path,source_folder,stl_size_bytes,stl_size_mib,stl_format,metadata_volume_um3,metadata_evsd_um,size_rank,size_bin_index,size_bin,input_unit,input_scale_to_meters,target_edge_length_native,target_edge_length_m,surface_path,surface_file_size_bytes,surface_n_points_surface,surface_n_triangles_surface,surface_surface_area,surface_surface_volume,surface_bbox_xmin,surface_bbox_xmax,surface_bbox_ymin,surface_bbox_ymax,surface_bbox_zmin,surface_bbox_zmax,surface_bbox_diagonal,surface_boundary_edge_count,surface_non_manifold_edge_count,surface_connected_components,surface_is_watertight,surface_area_min,surface_area_median,surface_area_p95,surface_area_max,surface_min_angle_min,surface_min_angle_median,surface_min_angle_p95,surface_min_angle_max,surface_max_angle_min,surface_max_angle_median,surface_max_angle_p95,surface_max_angle_max,surface_aspect_ratio_min,surface_aspect_ratio_median,surface_aspect_ratio_p95,surface_aspect_ratio_max,msh_path,merrill_msh_path,merrill_msh_size_bytes,merrill_msh_size_mib,mesh_strategy,msh_size_bytes,msh_size_mib,n_nodes,n_tets,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,volume_min,volume_median,volume_p95,volume_max,scaled_jacobian_min,scaled_jacobian_median,scaled_jacobian_p95,scaled_jacobian_max,radius_ratio_min,radius_ratio_median,radius_ratio_p95,radius_ratio_max,aspect_ratio_min,aspect_ratio_median,aspect_ratio_p95,aspect_ratio_max,min_angle_min,min_angle_median,min_angle_p95,min_angle_max,max_angle_min,max_angle_median,max_angle_p95,max_angle_max,edge_length_min,edge_length_median,edge_length_p95,edge_length_max,edge_length_min_m,edge_length_median_m,edge_length_p95_m,edge_length_max_m,bbox_xmin_m,bbox_xmax_m,bbox_ymin_m,bbox_ymax_m,bbox_zmin_m,bbox_zmax_m,mesh_storage_bytes,vector_state_bytes,scalar_state_bytes,tet_workspace_bytes,sparse_operator_bytes,estimated_memory_bytes,estimated_memory_mib,estimated_memory_gib,estimated_memory_human,estimate_note,status,attempted_mesh_strategies,strategy_errors,voxel_spacing_native,voxel_cells,voxel_points
PLAG204,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG204-binary.stl,Plag Binary meshes,17379,0.01657390594482422,ascii,0.000234203815105,0.0764771651201241,42,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG204-binary.stl,17379,55,107,0.027130045953700742,0.002366752135111308,11.04701042175293,11.149389266967773,7.167075157165527,7.291594982147217,11.659371376037598,11.699371337890625,0.1660921783505748,1,2,1,False,0.00020474879875109764,0.00021248156463116175,0.0003607481884740946,0.0003607554935611831,34.44981011497667,44.61433184461598,59.16546225162776,59.16624802309894,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.3939546678003747,1.463963998951905,1.4792241720210417,,data/Nikolaisen2022_merrill_msh/PLAG204.msh,94205,0.08984088897705078,pymeshfix_gmsh,116607,0.1112051010131836,738,2621,11.04701042175293,11.14938926696777,7.167075157165526,7.291594982147217,11.6593713760376,11.69937133789063,8.683554565318002e-09,8.98545688732578e-08,1.8830481537244884e-07,3.3348785999242215e-07,0.1385418117396845,0.5586666818017368,0.7925526002426156,0.9789157520882381,1.0010522331227278,1.305111645670435,2.13384326441636,3.3232817245190236,1.0240636226685778,1.5459918004536142,2.453916951563538,3.964010233685975,12.229304634586379,49.82520903875433,67.27968668292188,79.84453473181286,-1.0,-1.0,-1.0,-1.0,0.0033078373626240555,0.009984548276146896,0.014345728549730456,0.017443022826419647,3.3078373626240554e-09,9.984548276146895e-09,1.4345728549730455e-08,1.7443022826419646e-08,1.1047010421752929e-05,1.114938926696777e-05,7.1670751571655254e-06,7.2915949821472164e-06,1.1659371376037598e-05,1.169937133789063e-05,101584,212544,70848,167744,2833920,5079960.0,4.844627380371094,0.004731081426143646,4.84 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
PLAG203,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG203-binary.stl,Plag Binary meshes,17541,0.01672840118408203,ascii,0.0001661516709983,0.0682080075985948,43,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG203-binary.stl,17541,56,108,0.029143102225320863,0.0002053906707794666,14.118379592895508,14.179807662963867,13.953411102294922,14.098684310913086,3.959372043609619,4.01937198638916,0.16875338831587378,0,0,1,True,0.0002047536804639094,0.0002950938022117501,0.0003607459387159136,0.00036077235479761076,35.39006918509901,43.94155801478111,59.16506958921053,59.16664113262965,60.995270544327674,90.0,90.0,90.0,1.010140617789955,1.3946593163528025,1.4639785188313361,1.463988377108634,,data/Nikolaisen2022_merrill_msh/PLAG203.msh,88941,0.08482074737548828,gmsh,106209,0.1012887954711914,739,2432,14.11838,14.179808,13.953411,14.098684,3.959372,4.019372,6.621405437185647e-09,7.590675232803931e-08,1.6793514439703044e-07,3.4572693379135816e-07,0.14330626697170676,0.5457916220435362,0.7894603402915593,0.9705527294558954,1.0024035209068314,1.3220482855964188,2.0769676189392383,3.365611379626969,1.022081198379478,1.5613225926349459,2.443512772616687,3.7819908949348577,11.098797705954015,48.96977310508173,66.4126945834213,86.40482189190004,-1.0,-1.0,-1.0,-1.0,0.003365446584613726,0.00944275809407014,0.014162641832978653,0.017013633544754093,3.365446584613726e-09,9.442758094070139e-09,1.4162641832978653e-08,1.701363354475409e-08,1.4118379999999999e-05,1.4179808e-05,1.3953410999999998e-05,1.4098684e-05,3.959372e-06,4.019371999999999e-06,95560,212832,70944,155648,2837760,5059116.0,4.824748992919922,0.004711668938398361,4.82 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,,,,
PLAG202,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG202-binary.stl,Plag Binary meshes,17865,0.017037391662597656,ascii,0.0002080976155846,0.0735229335929345,44,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG202-binary.stl,17865,57,110,0.027072705164170176,0.0002365463223852126,15.87929916381836,15.981678009033203,8.308507919311523,8.433027267456055,11.279372215270996,11.319372177124023,0.16609182086456742,0,0,1,True,0.00020474879875109764,0.00021247166841931175,0.0003607504333437678,0.0003607779723713267,34.45042416714881,44.61301551601138,59.16546225162776,59.166248488915194,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.4639789939298937,1.4792136550338595,,data/Nikolaisen2022_merrill_msh/PLAG202.msh,93337,0.08901309967041016,gmsh,110823,0.10568904876708984,744,2584,15.879299,15.981678,8.308508,8.433027,11.279372,11.319372,1.1312502442972486e-08,8.29774532936917e-08,1.779896738826242e-07,2.9639404874238593e-07,0.11010271295479743,0.5573915673204015,0.8021675548718108,0.9814348541206527,1.0014811548685323,1.304403986765397,2.1158341669509277,3.284747826924645,1.0263487755822596,1.5388181646013404,2.476857875087767,3.932645207405765,11.885950455728663,50.142705771827934,66.99707585605262,80.6893378015145,-1.0,-1.0,-1.0,-1.0,0.0036091999305885823,0.00964859242939183,0.014217313004644107,0.017395085235877343,3.6091999305885822e-09,9.64859242939183e-09,1.4217313004644106e-08,1.7395085235877343e-08,1.5879299e-05,1.5981678e-05,8.308507999999999e-06,8.433027e-06,1.1279372e-05,1.1319371999999999e-05,100544,214272,71424,165376,2856960,5112864.0,4.876007080078125,0.004761725664138794,4.88 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,,,,
PLAG201,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG201-binary.stl,Plag Binary meshes,18012,0.017177581787109375,ascii,0.000146760369418,0.0654440334558538,45,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG201-binary.stl,18012,60,113,0.028229760370594298,0.0017124332134880167,26.915754318237305,27.059085845947266,9.65747356414795,9.781993865966797,8.5393705368042,8.599371910095215,0.19912156386874832,9,6,1,False,0.00020474879875109764,0.00021247166841931175,0.00036075548692376,0.00036075548898968916,34.4504705156794,44.61433184461598,59.16546225162776,59.16624755915589,60.99292988461106,90.0,90.0,90.0,1.0101166691413204,1.3939546678003747,1.4639737687760097,1.4792128612444826,,data/Nikolaisen2022_merrill_msh/PLAG201.msh,83873,0.0799875259399414,pymeshfix_gmsh,104758,0.09990501403808594,693,2297,26.95670700073242,27.05908584594727,9.678227424621582,9.781993865966797,8.5393705368042,8.599371910095215,9.960257114482959e-09,6.754529774543782e-08,1.559677884333879e-07,2.883645956323098e-07,0.18887014334175012,0.5554731458054395,0.792204625856956,0.9501163755951695,1.0043709811747576,1.307955439187951,2.115696309536319,3.31681611447959,1.0330844002144395,1.537951377341269,2.451036252466369,4.029827479122865,13.639633998555928,49.62851774151634,67.06412435391266,81.3138606576689,-1.0,-1.0,-1.0,-1.0,0.003506623107538171,0.008995911698587501,0.013332042444567309,0.017237526230201854,3.5066231075381707e-09,8.9959116985875e-09,1.3332042444567309e-08,1.7237526230201853e-08,2.6956707000732417e-05,2.7059085845947267e-05,9.678227424621581e-06,9.781993865966796e-06,8.539370536804199e-06,8.599371910095214e-06,90136,199584,66528,147008,2661120,4746564.0,4.526676177978516,0.004420582205057144,4.53 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 26 surface 37,,,
PLAG200,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG200-binary.stl,Plag Binary meshes,18189,0.01734638214111328,ascii,0.0003067180000139,0.0836720122920157,46,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG200-binary.stl,18189,58,112,0.02981579433193766,0.0003286217624464669,24.929601669311523,25.052457809448242,9.761240005493164,9.865006446838379,12.659371376037598,12.719371795654297,0.17164252349847042,0,0,1,True,0.00020474879875109764,0.00021249146084301174,0.00036076055594288093,0.0003607779723713267,34.448573760498284,44.61301551601138,59.16548000192535,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.4639879021676114,1.4792453495867504,,data/Nikolaisen2022_merrill_msh/PLAG200.msh,119937,0.1143808364868164,gmsh,144086,0.13741111755371094,924,3354,24.929602,25.05245800000001,9.76124,9.865006000000001,12.659371,12.719372,5.9527898603427235e-09,8.756837354808267e-08,1.9725166006608843e-07,3.280093008818016e-07,0.09081672044135683,0.5413586325248141,0.8085412093756557,0.9814516789630507,1.0010531384717385,1.327893909504744,2.221223910266278,20.627585112078513,1.0146237687660096,1.5661168129799758,2.5923061208870064,7.672608887331533,10.298628435944751,49.40457551055081,67.19557703452445,79.99470712100826,-1.0,-1.0,-1.0,-1.0,0.00366950094577292,0.01002238153473303,0.014667557267713526,0.022648956670310083,3.66950094577292e-09,1.002238153473303e-08,1.4667557267713525e-08,2.2648956670310083e-08,2.4929601999999998e-05,2.5052458000000006e-05,9.76124e-06,9.865006000000001e-06,1.2659371e-05,1.2719371999999999e-05,129504,266112,88704,214656,3548160,6370704.0,6.0755767822265625,0.0059331804513931274,6.08 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,,,,
PLAG199,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG199-binary.stl,Plag Binary meshes,18489,0.017632484436035156,ascii,0.0001534286771393,0.0664205762960362,47,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG199-binary.stl,18489,60,116,0.026849589570398007,0.00017988878716979423,4.3923749923706055,4.515230178833008,4.012568950653076,4.13709020614624,14.779372215270996,14.799371719360352,0.1760651018064785,0,0,1,True,0.00020474403049774992,0.0002124742086380138,0.0003607498749183434,0.00036075549565903127,34.449494782860526,44.61368260839613,59.163635946275036,59.164696663139964,60.996807760917605,90.0,90.0,90.0,1.0101563447668949,1.3939550311346791,1.4578475009538305,1.479229573066887,,data/Nikolaisen2022_merrill_msh/PLAG199.msh,78917,0.07526111602783203,gmsh,92893,0.08858966827392578,676,2137,4.392374999999999,4.51523,4.012569,4.13709,14.779372,14.799372,1.2995014846118128e-08,7.692249389539045e-08,1.705069262360219e-07,2.6837383220869313e-07,0.18968719227697328,0.5424296136242077,0.785239049542975,0.9857634036947976,1.0005577446589446,1.2963801280061762,2.0165939328598204,3.323964719902269,1.0182191111130454,1.532866089973464,2.3496811640289117,4.070190038278469,12.17585674018423,51.821825378516344,67.24830831570657,81.7571900036372,-1.0,-1.0,-1.0,-1.0,0.003556203913379999,0.009473182757195008,0.013808987955341755,0.015686420153842542,3.556203913379999e-09,9.473182757195008e-09,1.3808987955341755e-08,1.568642015384254e-08,4.392374999999999e-06,4.51523e-06,4.012569e-06,4.13709e-06,1.4779372e-05,1.4799372e-05,84608,194688,64896,136768,2595840,4615200.0,4.401397705078125,0.0042982399463653564,4.40 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,,,,
PLAG197,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG197-binary.stl,Plag Binary meshes,21105,0.020127296447753906,ascii,0.0002167764119708,0.0745311462417984,48,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG197-binary.stl,21105,67,130,0.03231651834742276,0.002544067444362505,21.510143280029297,21.653474807739258,11.50451946258545,11.608285903930664,6.719371795654297,6.759372234344482,0.18141509386081553,4,3,1,False,0.0002047536804639094,0.00021247166841931175,0.00036075296115627533,0.00036077235479761076,34.44921098410805,44.61301551601138,59.16530331253363,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.463988377108634,1.4792344341757253,,data/Nikolaisen2022_merrill_msh/PLAG197.msh,92749,0.08845233917236328,pymeshfix_gmsh,115444,0.11009597778320312,745,2562,21.5101432800293,21.65347480773926,11.50451946258545,11.60828590393066,6.719371795654296,6.759372234344483,1.3892620460497861e-08,9.023566377440784e-08,1.9244097394547094e-07,3.604070403810823e-07,0.122483308041204,0.5509308697296704,0.7975207548976159,0.9477663257103172,1.0060975211874463,1.312076568508716,2.0695399721139385,3.3238161488036373,1.0377697625773863,1.5529503454633011,2.405079251389548,4.034901629010195,13.573030722630065,49.46224169979299,66.82923424304003,82.36679251900992,-1.0,-1.0,-1.0,-1.0,0.003087316719333907,0.009954930820634459,0.014573294523810626,0.017918407667965104,3.087316719333907e-09,9.954930820634459e-09,1.4573294523810624e-08,1.7918407667965103e-08,2.15101432800293e-05,2.165347480773926e-05,1.1504519462585448e-05,1.160828590393066e-05,6.7193717956542955e-06,6.759372234344483e-06,99864,214560,71520,163968,2860800,5116068.0,4.879062652587891,0.004764709621667862,4.88 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 4 triangles,,,
PLAG198,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG198-binary.stl,Plag Binary meshes,21105,0.020127296447753906,ascii,0.0002398134343929,0.0770829444112548,49,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG198-binary.stl,21105,67,130,0.03150577698114454,0.00026606524900522487,14.916934967041016,15.101217269897461,8.246247291564941,8.32926082611084,14.799371719360352,14.839371681213379,0.20603691662447618,2,2,1,False,0.0002047392622444022,0.00021247166841931175,0.00036073919405352477,0.0003607667305938688,34.448573760498284,44.61301551601138,59.16434083064763,59.16546225162776,60.99373314760741,90.0,90.0,90.0,1.0101251340138813,1.393955405098647,1.463983269055799,1.4792453495867504,,data/Nikolaisen2022_merrill_msh/PLAG198.msh,103277,0.09849262237548828,pymeshfix_gmsh,128861,0.12289142608642578,832,2851,14.91693496704102,15.10121726989746,8.246247291564941,8.32926082611084,14.79937171936035,14.83937168121338,2.3447734879728533e-09,8.572784036425812e-08,1.8246482380958462e-07,3.0169214267033715e-07,0.01133758473599878,0.5469457346110188,0.7884575530916231,0.9404565303334664,1.0111766532100162,1.3227912848660486,2.129017525622976,1163.3556853197927,1.0602458648642703,1.5638101838293132,2.4626393743141985,56.161407715553956,1.7703693777893594,49.39727099493008,67.44091013487741,79.82611105621473,-1.0,-1.0,-1.0,-1.0,0.0029954081887190345,0.009943705642834137,0.014452375406024698,0.0239163576308298,2.9954081887190344e-09,9.943705642834137e-09,1.4452375406024697e-08,2.39163576308298e-08,1.4916934967041018e-05,1.5101217269897459e-05,8.246247291564942e-06,8.32926082611084e-06,1.4799371719360349e-05,1.483937168121338e-05,111200,239616,79872,182464,3194880,5712048.0,5.4474334716796875,0.005319759249687195,5.45 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
PLAG196,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG196-binary.stl,Plag Binary meshes,21828,0.020816802978515625,ascii,0.0002427600613453,0.0773973703600915,50,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG196-binary.stl,21828,71,137,0.03437607680488258,0.0012251529074747479,10.719396591186523,10.903678894042969,9.283913612365723,9.346174240112305,6.2393717765808105,6.29937219619751,0.20355933598745374,2,1,1,False,0.00020474902521527838,0.00021247166841931175,0.0003607498715821029,0.00036077235479761076,35.39006918509901,44.61301551601138,59.16475508277257,59.16664113262965,60.99373314760741,90.0,90.0,90.0,1.0101251340138813,1.393955405098647,1.463988377108634,1.463988377108634,,data/Nikolaisen2022_merrill_msh/PLAG196.msh,115737,0.11037540435791016,pymeshfix_gmsh,144387,0.13769817352294922,926,3202,10.7398738861084,10.90367889404297,9.28391361236572,9.346174240112305,6.23937177658081,6.299372196197511,1.3454856399521254e-08,8.112122828373953e-08,1.6803515333605575e-07,2.8712916461678074e-07,0.1629031356960893,0.5647492073273714,0.8056370338043736,0.9909664118470496,1.000475125200113,1.2964122610082498,2.0230359050994533,3.3095527401232756,1.0108758172230234,1.532974003247662,2.3658202674384587,4.045306328118428,12.686673065196418,49.79709209272825,67.29245419972801,80.91916408889853,-1.0,-1.0,-1.0,-1.0,0.003947669342014069,0.009539456049511754,0.014038906742085194,0.017041147242726866,3.947669342014069e-09,9.539456049511754e-09,1.4038906742085194e-08,1.7041147242726864e-08,1.07398738861084e-05,1.090367889404297e-05,9.28391361236572e-06,9.346174240112305e-06,6.23937177658081e-06,6.29937219619751e-06,124688,266688,88896,204928,3555840,6361560.0,6.066856384277344,0.0059246644377708435,6.07 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity,,,
PLAG195,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG195-binary.stl,Plag Binary meshes,22155,0.02112865447998047,ascii,0.00024220596378,0.0773384392432099,51,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG195-binary.stl,22155,69,134,0.03372756171316427,0.0002804626825233449,23.127731323242188,23.312013626098633,12.625198364257812,12.708211898803711,14.459371566772461,14.51937198638916,0.21083468504507907,0,0,1,True,0.00020474879875109764,0.00021247166841931175,0.00036075548898968916,0.0003607779723713267,34.448573760498284,44.32774165145066,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.3941744924291908,1.4639931274490585,1.4792453495867504,,data/Nikolaisen2022_merrill_msh/PLAG195.msh,113805,0.10853290557861328,pymeshfix_gmsh,142277,0.13568592071533203,920,3139,23.12773132324219,23.31201362609863,12.62519836425781,12.70821189880371,14.45937156677246,14.51937198638916,5.221042442009798e-09,7.908579398027584e-08,1.7951894139266667e-07,2.914818032239587e-07,0.1259354084513996,0.5374881624653676,0.7969202497636398,0.9640208755142804,1.003715437987861,1.3264057609019526,2.1965634554760824,9.077647034742396,1.0410203864947485,1.56904616153243,2.5275744576773915,5.371838975058101,12.305674927212129,48.880429483791296,67.27945428009313,81.04172739203582,-1.0,-1.0,-1.0,-1.0,0.0030871497553645747,0.009711174944696628,0.014406885386297256,0.019231005730632616,3.0871497553645744e-09,9.711174944696628e-09,1.4406885386297255e-08,1.9231005730632614e-08,2.312773132324219e-05,2.331201362609863e-05,1.262519836425781e-05,1.270821189880371e-05,1.4459371566772459e-05,1.451937198638916e-05,122528,264960,88320,200896,3532800,6314256.0,6.0217437744140625,0.005880609154701233,6.02 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 14 surface 22,,,
PLAG194,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG194-binary.stl,Plag Binary meshes,23100,0.022029876708984375,ascii,0.0002029180290993,0.0729078018175196,52,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG194-binary.stl,23100,75,145,0.034744041324167654,0.013215166183287136,3.737149953842163,3.9623830318450928,6.150162220001221,6.253928184509277,13.35937213897705,13.399372100830078,0.25119178283774474,8,6,1,False,0.00020475356700444536,0.0002124693268115152,0.0003607414484702301,0.00036076392017657844,35.38912865971606,44.614998937413766,59.16495938445619,59.16605158248057,60.994111733273925,90.0,90.0,90.0,1.0101288842680125,1.393954295109688,1.4558102679488136,1.46400276455011,,data/Nikolaisen2022_merrill_msh/PLAG194.msh,82501,0.07867908477783203,pymeshfix_gmsh,104307,0.09947490692138672,726,2215,3.737149953842163,3.941906929016113,6.150162220001221,6.253928184509277,13.35937213897705,13.39937210083008,9.358340031136558e-09,8.136483180085234e-08,1.751786774499691e-07,3.0287220087163703e-07,0.16314423702848704,0.5333085153855973,0.7865159629424201,0.958548949624504,1.0019430828104772,1.3166719683724724,2.111170642037598,3.721292370576942,1.0212453063713758,1.5601605424370333,2.498760062554524,4.134614693050027,13.705866006472249,49.65976813075342,67.56163912893885,79.20437695211503,-1.0,-1.0,-1.0,-1.0,0.0033334096332020683,0.009795607877795832,0.014170303268510969,0.017227168272314772,3.333409633202068e-09,9.795607877795832e-09,1.4170303268510969e-08,1.7227168272314773e-08,3.737149953842163e-06,3.941906929016113e-06,6.15016222000122e-06,6.253928184509277e-06,1.335937213897705e-05,1.339937210083008e-05,88304,209088,69696,141760,2787840,4945032.0,4.715950012207031,0.004605419933795929,4.72 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
PLAG193,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG193-binary.stl,Plag Binary meshes,23259,0.02218151092529297,ascii,0.0003643369772181,0.0886138371664994,53,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG193-binary.stl,23259,76,146,0.03814216630575165,0.001591544478393421,3.3890609741210938,3.511915922164917,8.080221176147461,8.16323471069336,13.559371948242188,13.659371376037598,0.17884202732037857,3,1,1,False,0.00020474403049774992,0.00021247909057819925,0.0003607526852832725,0.00036076392017657844,34.45061572907253,44.32704297361163,59.16506970572024,59.16605158248057,60.994111733273925,90.0,90.0,90.0,1.0101288842680125,1.3941751739728123,1.4639908203396894,1.4792103742711722,,data/Nikolaisen2022_merrill_msh/PLAG193.msh,148638,0.1417522430419922,pymeshfix_gmsh,189049,0.18029117584228516,1145,4158,3.389060974121094,3.511915922164917,8.080221176147461,8.163234710693361,13.55937194824219,13.6593713760376,9.225093006775198e-09,8.430759129641366e-08,1.9931975423010086e-07,3.4854359639626006e-07,0.10133184483494677,0.5545831322700246,0.8022850732168271,0.9821622236078215,1.0006951547590266,1.3133240917649331,2.142985153765002,3.6241407686527594,1.0206234862381747,1.549873796917288,2.5165743385973016,4.437448157246513,12.175557195962323,49.419081439318475,66.48334501935813,85.95147216564756,-1.0,-1.0,-1.0,-1.0,0.003343215818596013,0.009938187886373202,0.014464055764779734,0.019403138290860045,3.343215818596013e-09,9.938187886373202e-09,1.4464055764779734e-08,1.9403138290860043e-08,3.389060974121094e-06,3.511915922164917e-06,8.08022117614746e-06,8.16323471069336e-06,1.3559371948242188e-05,1.36593713760376e-05,160536,329760,109920,266112,4396800,7894692.0,7.528964996337891,0.007352504879236221,7.53 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity,,,
PLAG192,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG192-binary.stl,Plag Binary meshes,23577,0.022484779357910156,ascii,0.000160770091234,0.0674635015598257,54,0,00_smallest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG192-binary.stl,23577,77,148,0.03547443471769072,0.0001664543867875409,23.250585556030273,23.373441696166992,5.1540021896362305,5.320028781890869,6.9993720054626465,7.039371967315674,0.21037694135343057,15,13,1,False,0.0002047536804639094,0.00021247166841931175,0.0003607498715821029,0.00036077235479761076,34.45106140664113,44.613673672650606,59.16506958921053,59.16817326110164,60.9945136934832,90.0,90.0,90.0,1.0101326317160813,1.393955036139686,1.4558166515445452,1.4792027417111042,,data/Nikolaisen2022_merrill_msh/PLAG192.msh,58449,0.055741310119628906,pymeshfix_gmsh,73111,0.06972408294677734,512,1570,23.29153823852539,23.37344169616699,5.19550895690918,5.32002878189087,6.999372005462646,7.039371967315674,8.988661905842512e-09,7.406129461876845e-08,1.6624326528170354e-07,2.464304812610164e-07,0.07354891448533779,0.5248290276555753,0.7592708010171966,0.9267981573713808,1.0153866978553598,1.3411699814434757,2.147151976913973,48.03904406039741,1.065599529313885,1.5763866156900626,2.495154253291179,12.064438412234072,5.937166313460739,48.900874750827796,67.43702703684178,81.04261815600078,-1.0,-1.0,-1.0,-1.0,0.0030175151519004515,0.009304456251931454,0.013990404800385879,0.016190600853474606,3.0175151519004514e-09,9.304456251931454e-09,1.3990404800385878e-08,1.6190600853474607e-08,2.329153823852539e-05,2.337344169616699e-05,5.195508956909179e-06,5.3200287818908694e-06,6.999372005462645e-06,7.0393719673156735e-06,62528,147456,49152,100480,1966080,3488544.0,3.326934814453125,0.00324895977973938,3.33 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 5 surface 26,,,
