particle_id,phase,source_path,source_folder,stl_size_bytes,stl_size_mib,stl_format,metadata_volume_um3,metadata_evsd_um,size_rank,size_bin_index,size_bin,input_unit,input_scale_to_meters,target_edge_length_native,target_edge_length_m,surface_path,surface_file_size_bytes,surface_n_points_surface,surface_n_triangles_surface,surface_surface_area,surface_surface_volume,surface_bbox_xmin,surface_bbox_xmax,surface_bbox_ymin,surface_bbox_ymax,surface_bbox_zmin,surface_bbox_zmax,surface_bbox_diagonal,surface_boundary_edge_count,surface_non_manifold_edge_count,surface_connected_components,surface_is_watertight,surface_area_min,surface_area_median,surface_area_p95,surface_area_max,surface_min_angle_min,surface_min_angle_median,surface_min_angle_p95,surface_min_angle_max,surface_max_angle_min,surface_max_angle_median,surface_max_angle_p95,surface_max_angle_max,surface_aspect_ratio_min,surface_aspect_ratio_median,surface_aspect_ratio_p95,surface_aspect_ratio_max,msh_path,merrill_msh_path,merrill_msh_size_bytes,merrill_msh_size_mib,mesh_strategy,msh_size_bytes,msh_size_mib,n_nodes,n_tets,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,volume_min,volume_median,volume_p95,volume_max,scaled_jacobian_min,scaled_jacobian_median,scaled_jacobian_p95,scaled_jacobian_max,radius_ratio_min,radius_ratio_median,radius_ratio_p95,radius_ratio_max,aspect_ratio_min,aspect_ratio_median,aspect_ratio_p95,aspect_ratio_max,min_angle_min,min_angle_median,min_angle_p95,min_angle_max,max_angle_min,max_angle_median,max_angle_p95,max_angle_max,edge_length_min,edge_length_median,edge_length_p95,edge_length_max,edge_length_min_m,edge_length_median_m,edge_length_p95_m,edge_length_max_m,bbox_xmin_m,bbox_xmax_m,bbox_ymin_m,bbox_ymax_m,bbox_zmin_m,bbox_zmax_m,mesh_storage_bytes,vector_state_bytes,scalar_state_bytes,tet_workspace_bytes,sparse_operator_bytes,estimated_memory_bytes,estimated_memory_mib,estimated_memory_gib,estimated_memory_human,estimate_note,status,attempted_mesh_strategies,strategy_errors,voxel_spacing_native,voxel_cells,voxel_points
PLAG065,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG065-binary.stl,Plag Binary meshes,207567,0.1979513168334961,ascii,0.0049232509046359,0.211065758280221,184,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG065-binary.stl,207567,643,1281,0.31168515041163314,0.007417248649803032,20.58873176574707,20.752538681030273,4.69743013381958,5.589822769165039,13.559371948242188,13.779372215270996,0.9335938295673119,2,1,1,False,0.00020474879875109764,0.00021247166841931175,0.00036075548898968916,0.00036078359104281164,34.448884913299,44.613673672650606,59.16546225162776,59.16856589390032,60.99373345506567,90.0,90.0,90.0,1.010124648649406,1.393955036139686,1.4639836269373365,1.4792400195497433,,data/Nikolaisen2022_merrill_msh/PLAG065.msh,1451703,1.3844518661499023,pymeshfix_gmsh,1985534,1.8935527801513672,9932,41909,20.58873176574707,20.75253868103027,4.69743013381958,5.58982276916504,13.55937194824219,13.779372215271,1.3467427648338838e-09,1.1592644233056541e-07,2.1312581096424166e-07,3.892255592517148e-07,0.028868465031623162,0.5896438265478479,0.8131291382708636,0.9902948967758064,1.0012255761832423,1.267115410629758,2.0595125375385157,144.38702569077614,1.0157979980615424,1.498624717257457,2.4149370470993965,29.89469771019786,2.547059462960906,50.3671047546971,66.83883031190962,83.71033206494589,-1.0,-1.0,-1.0,-1.0,0.0023457909747548705,0.010711970353377818,0.015027273822721452,0.021884481227371792,2.3457909747548703e-09,1.0711970353377817e-08,1.502727382272145e-08,2.188448122737179e-08,2.058873176574707e-05,2.075253868103027e-05,4.69743013381958e-06,5.5898227691650394e-06,1.3559371948242188e-05,1.3779372215270998e-05,1579456,2860416,953472,2682176,38138880,69321600.0,66.1102294921875,0.06456077098846436,66.11 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of boundary mesh for parametrization,,,
PLAG064,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG064-binary.stl,Plag Binary meshes,210750,0.2009868621826172,ascii,0.0104921206653528,0.271615709520243,185,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG064-binary.stl,210750,641,1277,0.3315647745896425,0.013042555514612676,10.883204460144043,11.251768112182617,12.002598762512207,12.313899040222168,15.419371604919434,15.659371376037598,0.5388384903132674,2,1,1,False,0.0002047390353254741,0.00021248156463116175,0.00036075548898968916,0.0003607892076581378,34.44729928410998,44.61301551601138,59.16546225162776,59.168565430335356,60.992173012993774,90.0,90.0,90.0,1.0101086831570603,1.393955405098647,1.479202487493161,1.4792671833471656,,data/Nikolaisen2022_merrill_msh/PLAG064.msh,3058938,2.9172306060791016,voxel,3058938,2.9172306060791016,17984,91260,10.883204460144043,11.251768112182617,12.002598762512207,12.313899040222168,15.419371604919434,15.659371376037598,1.1843710102932281e-07,1.1844980887278089e-07,1.1846250990311252e-07,1.1847507753624462e-07,0.409023981735397,0.5721571444930192,0.6994136142784058,0.6994136142784058,1.3660860830632564,1.3935750732372982,1.6072105805040524,1.6072465728274958,1.3687642222874117,1.706773923846539,1.9684229157186357,1.968466997132183,34.96531590102853,54.5762381113959,59.806137541449765,59.806137541449765,-1.0,-1.0,-1.0,-1.0,0.00888824462890625,0.012574596998971892,0.01545731598188553,0.015458419352318611,8.88824462890625e-09,1.2574596998971891e-08,1.545731598188553e-08,1.545841935231861e-08,1.0883204460144042e-05,1.1251768112182616e-05,1.2002598762512207e-05,1.2313899040222167e-05,1.5419371604919432e-05,1.5659371376037595e-05,3351936,5179392,1726464,5840640,69058560,127735488.0,121.81805419921875,0.11896294355392456,121.82 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization,0.009,15210.0,17984.0
PLAG063,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG063-binary.stl,Plag Binary meshes,212853,0.20299243927001953,ascii,0.0083532041004753,0.251739572430042,186,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG063-binary.stl,212853,671,1337,0.3660449782123771,0.007341682712999461,24.499610900878906,24.76579475402832,5.527562141418457,5.880369186401367,9.57937240600586,10.0393705368042,0.6379066820507594,14,13,1,False,0.0002047390353254741,0.0002950629283111731,0.0003607555002254055,0.00036078359104281164,34.44914965899189,43.942240560388214,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.3946582682586561,1.463983269055799,1.479235484617538,,data/Nikolaisen2022_merrill_msh/PLAG063.msh,2451506,2.3379383087158203,voxel,2451506,2.3379383087158203,15178,72372,24.499610900878906,24.76579475402832,5.536608695983887,5.880369186401367,9.57937240600586,10.0393705368042,1.206254544018221e-07,1.2066414767480013e-07,1.2067050812747393e-07,1.2067050812747393e-07,0.4072561996648592,0.569618505091575,0.6992264379750494,0.6992264379750494,1.366190860693691,1.3943942649744598,1.6031789314102138,1.6031881999530573,1.3742325239042548,1.7077772247253133,1.9634851741677062,1.9634965257680195,34.957260557715756,54.91971345889132,60.22478126833105,60.22836289841857,-1.0,-1.0,-1.0,-1.0,0.008871078491210938,0.012651893100774666,0.01555374952838199,0.015554026862231219,8.871078491210937e-09,1.2651893100774665e-08,1.555374952838199e-08,1.555402686223122e-08,2.4499610900878905e-05,2.476579475402832e-05,5.536608695983887e-06,5.880369186401367e-06,9.579372406005858e-06,1.0039370536804198e-05,2680176,4371264,1457088,4631808,58283520,107135784.0,102.17264556884766,0.09977797418832779,102.17 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization,0.009,12062.0,15178.0
PLAG062,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG062-binary.stl,Plag Binary meshes,219069,0.20892047882080078,ascii,0.004952307425496,0.211480173538732,187,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG062-binary.stl,219069,678,1352,0.38070432736408133,5.1139902945783376e-05,0.7272070050239563,1.1776750087738037,14.472244262695312,14.721284866333008,12.67937183380127,13.339371681213379,0.8369841356003158,5,6,1,False,0.00020473545930599357,0.00029155231770468444,0.0003607625149719945,0.000360774452642702,34.448795925115036,44.32690794232769,59.16670019525265,59.16831989045945,60.99184174004443,90.0,90.0,90.0,1.010105401105293,1.3941753057743282,1.4792097170251841,1.4792415438945523,,data/Nikolaisen2022_merrill_msh/PLAG062.msh,1594118,1.5202693939208984,voxel,1594118,1.5202693939208984,11017,45912,0.7362163662910461,1.1776750087738037,14.481138229370117,14.721284866333008,12.67937183380127,13.339371681213379,1.2073795072889068e-07,1.2075148567419064e-07,1.2076443350666696e-07,1.2076443350666696e-07,0.406834843755894,0.5727221503312442,0.7001072062955926,0.7001072062955926,1.3661377703885007,1.3945249361445553,1.602068650637755,1.602068650637755,1.3727049840538326,1.7079372635707273,1.9621253634858342,1.9621253634858344,35.135683347437585,54.33946735540244,60.33217201300006,60.33228036654266,-1.0,-1.0,-1.0,-1.0,0.008893966674804688,0.012659827552280286,0.015557147910345296,0.015557702145027759,8.893966674804687e-09,1.2659827552280285e-08,1.5557147910345294e-08,1.5557702145027757e-08,7.362163662910461e-07,1.1776750087738037e-06,1.4481138229370117e-05,1.4721284866333007e-05,1.267937183380127e-05,1.3339371681213378e-05,1733592,3172896,1057632,2938368,42305280,76811652.0,73.25329971313477,0.07153642550110817,73.25 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization,0.009,7652.0,11017.0
PLAG061,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG061-binary.stl,Plag Binary meshes,225600,0.21514892578125,ascii,0.0052000305637853,0.2149491628242,188,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG061-binary.stl,225600,693,1367,0.37916737108559795,0.001183294144082026,-0.7060989737510681,-0.3580099940299988,14.140191078186035,14.43073844909668,13.319372177124023,14.059371948242188,0.8678613793695845,39,27,1,False,0.00020474462652941838,0.00029153883433334594,0.0003607625149719945,0.000360774452642702,34.44814353970989,43.94355617301423,59.16595336160902,59.16753461005166,60.99259862198027,90.0,90.0,90.0,1.0101133875231285,1.3946562499597672,1.4792167687858175,1.4792527195736322,,data/Nikolaisen2022_merrill_msh/PLAG061.msh,1640486,1.5644893646240234,voxel,1640486,1.5644893646240234,11185,47400,-0.7060989737510681,-0.3669353425502777,14.176509857177734,14.421658515930176,13.319372177124023,14.059371948242188,1.2186880387655974e-07,1.218824976355048e-07,1.2189530041886989e-07,1.2189530041886989e-07,0.4078677007628538,0.5701648803010436,0.6989405254626809,0.6989405254626809,1.366139909331666,1.394101938978359,1.6045228504865372,1.6045238378388795,1.3724781140456797,1.7074191999608148,1.965131132163999,1.9651323414187172,34.948315142152694,54.80438266688181,60.08472881033447,60.084840106111656,-1.0,-1.0,-1.0,-1.0,0.008925318717956543,0.01269271765127597,0.015606097131672294,0.01560613122037766,8.925318717956542e-09,1.2692717651275969e-08,1.5606097131672293e-08,1.560613122037766e-08,-7.060989737510681e-07,-3.669353425502777e-07,1.4176509857177734e-05,1.4421658515930175e-05,1.3319372177124024e-05,1.4059371948242187e-05,1785240,3221280,1073760,3033600,42950400,78096420.0,74.47854995727539,0.07273295894265175,74.48 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: TimeoutError: Mesh conversion exceeded 30 seconds. Increase mesh_timeout_seconds to retry this STL. | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization,0.009,7900.0,11185.0
PLAG060,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG060-binary.stl,Plag Binary meshes,227655,0.21710872650146484,ascii,0.0057337240671489,0.222064629151024,189,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG060-binary.stl,227655,702,1405,0.35548675405760016,0.008484225821173108,13.115066528320312,13.25839614868164,7.519880771636963,8.474534034729004,13.17937183380127,13.439372062683105,0.9997531454433195,1,4,1,False,0.00020474879875109764,0.00021247166841931175,0.00036075548898968916,0.00036078359104281164,34.44980179266129,44.61301551601138,59.16531693697584,59.16856589390032,60.99373345506567,90.0,90.0,90.0,1.010124648649406,1.393955405098647,1.4639737687760097,1.479224314564088,,data/Nikolaisen2022_merrill_msh/PLAG060.msh,1808794,1.7250003814697266,voxel,1808794,1.7250003814697266,11676,52920,13.115066528320312,13.25839614868164,7.519880771636963,8.465527534484863,13.17937183380127,13.43040657043457,1.2054171733390587e-07,1.2055448252688838e-07,1.2056731702944634e-07,1.2058014197541267e-07,0.4084750510498335,0.5748517091542411,0.7036539241442865,0.7037289533161307,1.3660373428417085,1.3937553223795127,1.605804760880307,1.6058137723356427,1.3673918462751662,1.7069946830590392,1.9667011453443537,1.9667121820780575,35.12974098920032,54.685660394915736,59.94045082223739,59.94397141014258,-1.0,-1.0,-1.0,-1.0,0.008957862854003906,0.012673727082815339,0.015548003242133445,0.015549102634018201,8.957862854003907e-09,1.2673727082815338e-08,1.5548003242133443e-08,1.5549102634018202e-08,1.3115066528320312e-05,1.325839614868164e-05,7.5198807716369624e-06,8.465527534484863e-06,1.317937183380127e-05,1.343040657043457e-05,1973664,3362688,1120896,3386880,44835840,82019952.0,78.22032165527344,0.07638703286647797,78.22 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles | pymeshfix_gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 22 surface 23,0.009,8820.0,11676.0
PLAG059,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG059-binary.stl,Plag Binary meshes,228627,0.21803569793701172,ascii,0.0072617810233423,0.240260019960282,190,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG059-binary.stl,228627,708,1411,0.3533095383571039,0.01565509570362449,12.193655014038086,12.357461929321289,2.497576951980591,3.327709913253784,14.899372100830078,15.11937141418457,0.874272918923632,6,5,1,False,0.00020474879875109764,0.00021247410927571764,0.00036074706341544116,0.00036079201703199644,34.44714371090589,44.61268644343895,59.16509895447916,59.167819029164136,60.99292988461106,90.0,90.0,90.0,1.0101166691413204,1.3939555898104825,1.4639735900661122,1.4792698487805285,,data/Nikolaisen2022_merrill_msh/PLAG059.msh,2170582,2.070028305053711,voxel,2170582,2.070028305053711,13449,64068,12.193655014038086,12.357461929321289,2.5066001415252686,3.300640344619751,14.899372100830078,15.11937141418457,1.2543118276127883e-07,1.2544754823991255e-07,1.2546069512193309e-07,1.2546069512193309e-07,0.40663060696298353,0.5747573014240235,0.6989740043287385,0.6990475628353072,1.366119775168708,1.3945992692033196,1.6015258703027249,1.6015582759012477,1.3715908962271217,1.7080283026032241,1.9614605960542133,1.9615002846448073,35.242429672583434,54.40777864834997,60.381461421855505,60.38189855705476,-1.0,-1.0,-1.0,-1.0,0.009022951126098633,0.012815117147917809,0.01575613968511246,0.015756690499059724,9.022951126098632e-09,1.2815117147917809e-08,1.575613968511246e-08,1.5756690499059723e-08,1.2193655014038085e-05,1.2357461929321288e-05,2.5066001415252683e-06,3.3006403446197507e-06,1.4899372100830077e-05,1.511937141418457e-05,2372952,3873312,1291104,4100352,51644160,94922820.0,90.52545547485352,0.08840376511216164,90.53 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization,0.009,10678.0,13449.0
PLAG058,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG058-binary.stl,Plag Binary meshes,231045,0.22034168243408203,ascii,0.0107948608770924,0.274203383294677,191,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG058-binary.stl,231045,702,1400,0.38178801236463145,0.011117871737092552,10.002744674682617,10.289405822753906,10.819659233093262,11.089452743530273,11.099371910095215,11.559371948242188,0.6054446194184004,0,0,1,True,0.00020472949927352602,0.0002915413424890376,0.0003607560634346966,0.0003607892076581378,34.44791328730243,44.32507386968824,59.16624755915589,59.167819029164136,60.99292988461106,90.0,90.0,90.0,1.0101166691413201,1.3941770985995885,1.4792136550338595,1.4792566641127072,,data/Nikolaisen2022_merrill_msh/PLAG058.msh,3088814,2.9457225799560547,voxel,3088814,2.9457225799560547,18583,91728,10.002744674682617,10.289405822753906,10.819659233093262,11.089452743530273,11.099371910095215,11.559371948242188,1.2107998455549926e-07,1.2110563035912236e-07,1.2111852353812366e-07,1.2111852353812366e-07,0.4075616283154567,0.5761178222534388,0.7036938034861047,0.7037315132681001,1.3660425938685532,1.3941442072617456,1.6036105992861962,1.603627352735683,1.3684058890218445,1.7074709678241156,1.964013857184961,1.9640343758862981,35.24959916019071,54.74898291793982,60.163029211319795,60.16477695657338,-1.0,-1.0,-1.0,-1.0,0.008957862854003906,0.012693306595085083,0.015571697297612626,0.015572245933244138,8.957862854003907e-09,1.2693306595085083e-08,1.5571697297612624e-08,1.5572245933244137e-08,1.0002744674682617e-05,1.0289405822753905e-05,1.081965923309326e-05,1.1089452743530273e-05,1.1099371910095214e-05,1.1559371948242187e-05,3381288,5351904,1783968,5870592,71358720,131619708.0,125.52233505249023,0.1225804053246975,125.52 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization,0.009,15288.0,18583.0
PLAG057,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG057-binary.stl,Plag Binary meshes,242235,0.23101329803466797,ascii,0.0055087529638218,0.219121449240598,192,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG057-binary.stl,242235,752,1495,0.37794209187704864,0.02315331681864905,26.81337547302246,26.977182388305664,5.63132905960083,6.7105021476745605,12.5393705368042,12.819372177124023,1.1268754048691374,21,16,1,False,0.00020474879875109764,0.00021247655013212352,0.00036075548898968916,0.00036078359104281164,34.448262609097725,44.61301551601138,59.16546225162776,59.16856589390032,60.99292988461106,90.0,90.0,90.0,1.0101166691413204,1.393955405098647,1.4639737687760097,1.4792506797935838,,data/Nikolaisen2022_merrill_msh/PLAG057.msh,1645604,1.5693702697753906,pymeshfix_gmsh,2296317,2.189938545227051,11454,47312,26.81337547302246,26.97718238830566,5.672834873199463,6.710502147674561,12.5393705368042,12.81937217712403,7.477256465596872e-09,1.1598592007348063e-07,2.170856164160819e-07,4.005928257236484e-07,0.0185621065963204,0.5856969713864276,0.8103649927653652,0.9801034489957818,1.0012332041950238,1.2721099280842116,2.0633071336042437,181.24502257591766,1.02416311235108,1.5033871281131497,2.41227932850379,32.39375123203281,3.819708592452206,50.09314396985251,66.80954570529231,84.18418519065766,-1.0,-1.0,-1.0,-1.0,0.002830795496800383,0.01073568567954098,0.015114542936670292,0.027747853368662607,2.830795496800383e-09,1.073568567954098e-08,1.511454293667029e-08,2.7747853368662604e-08,2.681337547302246e-05,2.697718238830566e-05,5.672834873199463e-06,6.710502147674561e-06,1.2539370536804198e-05,1.281937217712403e-05,1788880,3298752,1099584,3027968,43983360,79797816.0,76.10112762451172,0.07431750744581223,76.10 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
PLAG056,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG056-binary.stl,Plag Binary meshes,244080,0.2327728271484375,ascii,0.0028294097909998,0.175481933094614,193,3,03_largest,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG056-binary.stl,244080,740,1479,0.3746012559532387,0.010159873069403096,10.821775436401367,12.459840774536133,14.389230728149414,14.576011657714844,14.659371376037598,15.099371910095215,1.7063837896613054,8,7,1,False,0.00020472949927352602,0.00021247166841931175,0.00036075548898968916,0.0003607892076581378,34.448573760498284,44.32774165145066,59.16550169673353,59.16856589390032,60.99141581081264,90.0,90.0,90.0,1.010101181517113,1.3941744924291908,1.4639931274490585,1.4792453495867504,,data/Nikolaisen2022_merrill_msh/PLAG056.msh,1240555,1.1830854415893555,pymeshfix_gmsh,1727220,1.6472053527832031,9823,34477,10.82177543640137,12.45984077453613,14.38923072814941,14.57601165771484,14.6593713760376,15.09937191009522,3.334082844220961e-09,8.660179890508069e-08,1.8486710687821842e-07,3.758724350679499e-07,0.009756473355364136,0.5375206761236642,0.7841925218037964,0.9844336578475371,1.000811627529805,1.3298322283022683,2.189339728519717,1173.9167334805582,1.0188204386580324,1.5727220678758405,2.5246122987784623,56.44188315311857,1.862786674855439,49.20930558503859,67.28162301324869,85.78582186782442,-1.0,-1.0,-1.0,-1.0,0.0023966309946818138,0.009944857252828097,0.014570944661901786,0.02863949924503923,2.3966309946818136e-09,9.944857252828096e-09,1.4570944661901786e-08,2.863949924503923e-08,1.082177543640137e-05,1.2459840774536129e-05,1.438923072814941e-05,1.457601165771484e-05,1.4659371376037598e-05,1.509937191009522e-05,1339016,2829024,943008,2206528,37720320,67556844.0,64.42722702026367,0.06291721388697624,64.43 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
