particle_id,phase,source_path,source_folder,stl_size_bytes,stl_size_mib,stl_format,metadata_volume_um3,metadata_evsd_um,size_rank,size_bin_index,size_bin,input_unit,input_scale_to_meters,target_edge_length_native,target_edge_length_m,surface_path,surface_file_size_bytes,surface_n_points_surface,surface_n_triangles_surface,surface_surface_area,surface_surface_volume,surface_bbox_xmin,surface_bbox_xmax,surface_bbox_ymin,surface_bbox_ymax,surface_bbox_zmin,surface_bbox_zmax,surface_bbox_diagonal,surface_boundary_edge_count,surface_non_manifold_edge_count,surface_connected_components,surface_is_watertight,surface_area_min,surface_area_median,surface_area_p95,surface_area_max,surface_min_angle_min,surface_min_angle_median,surface_min_angle_p95,surface_min_angle_max,surface_max_angle_min,surface_max_angle_median,surface_max_angle_p95,surface_max_angle_max,surface_aspect_ratio_min,surface_aspect_ratio_median,surface_aspect_ratio_p95,surface_aspect_ratio_max,msh_path,merrill_msh_path,merrill_msh_size_bytes,merrill_msh_size_mib,mesh_strategy,voxel_spacing_native,voxel_cells,voxel_points,msh_size_bytes,msh_size_mib,n_nodes,n_tets,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,volume_min,volume_median,volume_p95,volume_max,scaled_jacobian_min,scaled_jacobian_median,scaled_jacobian_p95,scaled_jacobian_max,radius_ratio_min,radius_ratio_median,radius_ratio_p95,radius_ratio_max,aspect_ratio_min,aspect_ratio_median,aspect_ratio_p95,aspect_ratio_max,min_angle_min,min_angle_median,min_angle_p95,min_angle_max,max_angle_min,max_angle_median,max_angle_p95,max_angle_max,edge_length_min,edge_length_median,edge_length_p95,edge_length_max,edge_length_min_m,edge_length_median_m,edge_length_p95_m,edge_length_max_m,bbox_xmin_m,bbox_xmax_m,bbox_ymin_m,bbox_ymax_m,bbox_zmin_m,bbox_zmax_m,mesh_storage_bytes,vector_state_bytes,scalar_state_bytes,tet_workspace_bytes,sparse_operator_bytes,estimated_memory_bytes,estimated_memory_mib,estimated_memory_gib,estimated_memory_human,estimate_note,status,attempted_mesh_strategies,strategy_errors
PLAG174,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG174-binary.stl,Plag Binary meshes,33276,0.031734466552734375,ascii,0.0006350559560582,0.106644334987632,72,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG174-binary.stl,33276,107,209,0.0540201902996814,0.002110836543885127,8.037067413330078,8.221349716186523,10.798906326293945,10.923426628112793,7.9993720054626465,8.07937240600586,0.23635849212204338,2,1,1,False,0.00020472949927352602,0.00021248156463116175,0.0003607667333294247,0.0003607892076581378,34.44729928410998,44.61301551601138,59.16571390244386,59.167819029164136,60.992172706015516,90.0,90.0,90.0,1.0101091684924066,1.393955405098647,1.4639785188313361,1.4792671833471656,,data/Nikolaisen2022_merrill_msh/PLAG174.msh,233002,0.22220802307128906,pymeshfix_gmsh,,,,304678,0.29056358337402344,1686,6630,8.037067413330078,8.221349716186523,10.79890632629394,10.92342662811279,7.999372005462646,8.079372406005861,1.47013798349504e-08,9.548230095800595e-08,1.9421256798403111e-07,3.3277791475962624e-07,0.11753790575249796,0.5779416601568603,0.8124779558327156,0.9642671332875825,1.0043528368845396,1.284417908241112,2.082272593475627,4.505979298450562,1.029130652079125,1.518257792087097,2.423995888569137,5.428731990467881,13.60079719014206,49.69876936399195,66.63427172096607,81.44077397015333,-1.0,-1.0,-1.0,-1.0,0.0038556012063720203,0.010125604000854795,0.01446359295596048,0.017995425775126438,3.85560120637202e-09,1.0125604000854796e-08,1.446359295596048e-08,1.7995425775126438e-08,8.037067413330079e-06,8.221349716186522e-06,1.079890632629394e-05,1.0923426628112788e-05,7.999372005462646e-06,8.07937240600586e-06,252624,485568,161856,424320,6474240,11697912.0,11.155998229980469,0.010894529521465302,11.16 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity
PLAG173,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG173-binary.stl,Plag Binary meshes,33579,0.03202342987060547,ascii,0.0005019330451091,0.0986012427640289,73,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG173-binary.stl,33579,106,207,0.05255429657810773,0.0017825834500402947,10.187026977539062,10.39178466796875,9.823500633239746,9.927267074584961,13.739372253417969,13.799371719360352,0.23726171636595905,2,1,1,False,0.00020474879875109764,0.0002124816965078935,0.000360744254220975,0.0003607779723713267,34.44980179266129,44.61301551601138,59.16470455965371,59.166248488915194,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.4791918293676452,1.479224314564088,,data/Nikolaisen2022_merrill_msh/PLAG173.msh,204834,0.1953449249267578,pymeshfix_gmsh,,,,267932,0.2555198669433594,1543,5767,10.18702697753906,10.39178466796875,9.823500633239746,9.927267074584961,13.73937225341797,13.79937171936035,7.488072951379295e-09,8.922124696988964e-08,1.7954119326562608e-07,2.847583537507725e-07,0.09226739881905963,0.5637794463347274,0.7980534841241077,0.9469870493758671,1.0049239203603015,1.2922736247109583,2.1190495725339944,23.339162985640947,1.049125815554183,1.5242501185391504,2.48187496991428,8.350997223180087,10.242490598115154,49.26791492739292,66.7890313760698,80.69731791395002,-1.0,-1.0,-1.0,-1.0,0.003119335993084161,0.009925158125452638,0.014176684621665731,0.01790280443732245,3.119335993084161e-09,9.925158125452637e-09,1.417668462166573e-08,1.790280443732245e-08,1.0187026977539061e-05,1.039178466796875e-05,9.823500633239746e-06,9.92726707458496e-06,1.373937225341797e-05,1.379937171936035e-05,221576,444384,148128,369088,5925120,10662444.0,10.168498992919922,0.009930174797773361,10.17 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity
PLAG172,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG172-binary.stl,Plag Binary meshes,33593,0.032036781311035156,ascii,0.0007007966733278,0.110204112918967,74,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG172-binary.stl,33593,107,210,0.053875967314808856,0.000733733761764811,8.303253173828125,8.467060089111328,13.600605010986328,13.72512435913086,9.919371604919434,10.01937198638916,0.2287746704751824,0,0,1,True,0.00020474879875109764,0.00021247166841931175,0.00036075548898968916,0.0003607779723713267,34.45042416714881,44.32774165145066,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.3941744924291908,1.4639931274490585,1.4792136550338595,,data/Nikolaisen2022_merrill_msh/PLAG172.msh,258566,0.24658775329589844,gmsh,,,,330521,0.31520938873291016,1861,7368,8.303253,8.46706,13.600605,13.725124,9.919371999999997,10.019372,6.173074043772421e-09,9.331429903263473e-08,1.8716092749225152e-07,2.9564886478712817e-07,0.13179509687980878,0.5758905344070725,0.809023898452125,0.9786542572717275,1.0017918692196104,1.2838222017058376,2.1036294599532273,7.658968392586726,1.032744359809234,1.514163301354265,2.443793152691683,4.139382814883143,12.078306086659339,50.09129027193984,66.96586652954119,82.98209586002517,-1.0,-1.0,-1.0,-1.0,0.0033716357681634213,0.010024021892104874,0.014344711794207442,0.02132126872833714,3.3716357681634214e-09,1.0024021892104873e-08,1.4344711794207442e-08,2.132126872833714e-08,8.303252999999999e-06,8.46706e-06,1.3600604999999999e-05,1.3725123999999999e-05,9.919371999999997e-06,1.0019372e-05,280440,535968,178656,471552,7146240,12919284.0,12.320789337158203,0.012032020837068558,12.32 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,
PLAG171,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG171-binary.stl,Plag Binary meshes,33753,0.032189369201660156,ascii,0.0005945181214509,0.104325103644478,75,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG171-binary.stl,33753,108,212,0.052350437180158506,0.000637419138840681,4.576656818389893,4.719987869262695,13.704371452331543,13.870397567749023,9.339371681213379,9.399372100830078,0.22739505601287927,0,0,1,True,0.00020474403049774992,0.00021247180075079086,0.0003607554935611831,0.0003607667305938688,34.449187774232996,44.61368260839613,59.16585514036257,59.16624802309894,60.994111733273925,90.0,90.0,90.0,1.0101288842680125,1.3939550311346791,1.4639641339417198,1.4792348317382649,,data/Nikolaisen2022_merrill_msh/PLAG171.msh,231910,0.22116661071777344,gmsh,,,,294255,0.2806234359741211,1674,6603,4.576657,4.719988000000001,13.704371,13.870398,9.339371999999997,9.399372000000001,1.2394008311952117e-08,9.227729899487282e-08,1.7296786457749433e-07,3.1057463283977745e-07,0.13432702730316795,0.5820920868114138,0.8101039784049517,0.987455451030873,1.0008157103362498,1.2752775750293166,2.091438471672856,6.357013020037649,1.0131126147460172,1.509317846361601,2.4311557021261185,4.0431177452943725,12.96082730571993,50.11346667314386,66.74155019707293,81.09680047657739,-1.0,-1.0,-1.0,-1.0,0.002990215017208846,0.009948772730093966,0.014076169478032769,0.017123822402375633,2.990215017208846e-09,9.948772730093966e-09,1.4076169478032769e-08,1.712382240237563e-08,4.576657e-06,4.719988e-06,1.3704371e-05,1.3870398e-05,9.339371999999997e-06,9.399372e-06,251472,482112,160704,422592,6428160,11617560.0,11.079368591308594,0.010819695889949799,11.08 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,
PLAG170,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG170-binary.stl,Plag Binary meshes,33870,0.03230094909667969,ascii,0.000602438229653,0.104786330898684,76,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG170-binary.stl,33870,105,205,0.05581761569545313,0.0014309572306150725,16.595951080322266,16.75975799560547,13.870397567749023,13.994917869567871,14.959371566772461,15.11937141418457,0.26064911707418786,4,3,1,False,0.0002047390353254741,0.00029154813145568914,0.00036076673515312863,0.0003607892076581378,34.44919606749968,44.32774165145066,59.166090684161205,59.167819029164136,60.99292988461106,90.0,90.0,90.0,1.0101166691413204,1.3941744924291908,1.4640026286372831,1.4792346896825654,,data/Nikolaisen2022_merrill_msh/PLAG170.msh,248710,0.23718833923339844,pymeshfix_gmsh,,,,328017,0.3128213882446289,1853,7024,16.59595108032227,16.75975799560547,13.87039756774902,13.99491786956787,14.95937156677246,15.11937141418457,6.485399645302891e-09,8.504096749120421e-08,1.798773139547182e-07,3.291339380548797e-07,0.07910441467943498,0.5510645161647884,0.7986138279775239,0.9882525353145859,1.0004596516210567,1.3168451020572318,2.1843195780471385,28.50534198944751,1.0132875297940933,1.5564493457769375,2.533158332937776,13.176776331726064,5.084653047245372,49.08232740294301,66.9214413615436,83.80998365183615,-1.0,-1.0,-1.0,-1.0,0.002495222688759663,0.009873013797273894,0.014163226540766728,0.02412338075240662,2.495222688759663e-09,9.873013797273894e-09,1.4163226540766727e-08,2.4123380752406618e-08,1.659595108032227e-05,1.6759757995605468e-05,1.3870397567749019e-05,1.399491786956787e-05,1.495937156677246e-05,1.511937141418457e-05,269240,533664,177888,449536,7115520,12818772.0,12.224933624267578,0.011938411742448807,12.22 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity
PLAG169,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG169-binary.stl,Plag Binary meshes,33912,0.03234100341796875,ascii,0.0002592874654216,0.0791153888026828,77,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG169-binary.stl,33912,109,213,0.05524523741711143,0.0018251780780780351,5.948535919189453,6.276147842407227,13.144031524658203,13.247797966003418,8.799371719360352,8.879371643066406,0.3528413728247763,6,5,1,False,0.00020474403049774992,0.00021248156463116175,0.0003607498749183434,0.00036076111644303666,34.45011714047594,44.61234840830084,59.16506954293493,59.16624802309894,60.994111733273925,90.0,90.0,90.0,1.0101288842680125,1.3939557797166227,1.4639932633691919,1.4792189134431564,,data/Nikolaisen2022_merrill_msh/PLAG169.msh,111095,0.10594844818115234,voxel,0.009,496.0,988.0,111095,0.10594844818115234,988,2976,5.948535919189453,6.276147842407227,13.144031524658203,13.221856117248535,8.799371719360352,8.879371643066406,1.1656494150700618e-07,1.1658355712350528e-07,1.165964151313495e-07,1.165964151313495e-07,0.40765182126349453,0.5555237329039702,0.6807186402105794,0.6807556365511267,1.3670218738265212,1.3949549549440952,1.6056454543687833,1.60565861862378,1.3845852115412272,1.7084639268900652,1.9665060355113846,1.9665221583651777,34.25690471466905,53.67072431720031,60.07926886608291,60.08011248700384,-1.0,-1.0,-1.0,-1.0,0.008646965026855469,0.012401122959219385,0.015381996204367353,0.015382532331108175,8.646965026855469e-09,1.2401122959219385e-08,1.5381996204367352e-08,1.5382532331108173e-08,5.948535919189453e-06,6.276147842407226e-06,1.3144031524658202e-05,1.3221856117248534e-05,8.799371719360352e-06,8.879371643066406e-06,118944,284544,94848,190464,3793920,6724080.0,6.4125823974609375,0.006262287497520447,6.41 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG167,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG167-binary.stl,Plag Binary meshes,34230,0.03264427185058594,ascii,0.000433426738466,0.0938942561742799,78,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG167-binary.stl,34230,110,215,0.055104170299776954,0.0014973547731385126,21.059675216674805,21.121103286743164,9.44994068145752,9.761240005493164,5.719371795654297,5.79937219619751,0.3272319376595857,2,1,1,False,0.00020475856217672117,0.0002124816965078935,0.00036075548898968916,0.0003607779723713267,35.39006918509901,44.61301551601138,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.4639785188313361,1.463988377108634,,data/Nikolaisen2022_merrill_msh/PLAG167.msh,185962,0.17734718322753906,pymeshfix_gmsh,,,,243659,0.23237133026123047,1461,5175,21.0596752166748,21.12110328674317,9.44994068145752,9.761240005493164,5.719371795654296,5.799372196197511,9.701778601196405e-09,8.763289497334332e-08,1.8042955557001647e-07,3.6027280117856495e-07,0.14510118698541966,0.5527597894548805,0.7958975708548208,0.9356289998014424,1.0051316929038596,1.3141542291882624,2.166736840995113,5.782945170421445,1.0342305033776484,1.5505939420165302,2.5249138285277666,3.997961917259694,13.292192398688044,49.30467962913634,67.4204720326909,80.41052582713478,-1.0,-1.0,-1.0,-1.0,0.003644106690383853,0.00989435968354955,0.014416037900283191,0.017828785763201335,3.644106690383853e-09,9.89435968354955e-09,1.441603790028319e-08,1.7828785763201333e-08,2.10596752166748e-05,2.1121103286743172e-05,9.449940681457519e-06,9.761240005493163e-06,5.719371795654296e-06,5.7993721961975106e-06,200664,420768,140256,331200,5610240,10054692.0,9.58890151977539,0.009364161640405655,9.59 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity
PLAG168,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG168-binary.stl,Plag Binary meshes,34230,0.03264427185058594,ascii,0.0007156780561439,0.110978715275274,79,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG168-binary.stl,34230,109,215,0.05650944991915822,0.0020846682313898288,7.607076168060303,7.79135799407959,10.38383960723877,10.508359909057617,9.239372253417969,9.339371681213379,0.24385442896422688,1,2,1,False,0.00020474403049774992,0.00021248156463116175,0.00036075549419053754,0.0003607667372703575,34.449187774232996,44.32840863663338,59.165069821995466,59.166248488915194,60.994111733273925,90.0,90.0,90.0,1.0101288842680125,1.3941738424621095,1.4792077453030243,1.4792348317382649,,data/Nikolaisen2022_merrill_msh/PLAG168.msh,258874,0.24688148498535156,pymeshfix_gmsh,,,,339912,0.32416534423828125,1869,7371,7.607076168060303,7.79135799407959,10.38383960723877,10.50835990905762,9.239372253417969,9.33937168121338,3.740844699471257e-09,9.676962330555748e-08,1.9538354614575922e-07,3.0879380420078353e-07,0.06547338099891568,0.5709346446337344,0.8055867710160095,0.9994752057732492,1.0004667423020137,1.2863229793300741,2.1008689142003547,16.588175752162414,1.0104039601311017,1.5182945432912431,2.4423627309742697,14.59668133612941,5.408271229901889,49.6054180085623,66.795037039687,82.78744941627559,-1.0,-1.0,-1.0,-1.0,0.0033166035947480694,0.010168780787724808,0.014454478063663876,0.018281793532694057,3.3166035947480692e-09,1.0168780787724808e-08,1.4454478063663875e-08,1.8281793532694056e-08,7.607076168060302e-06,7.79135799407959e-06,1.0383839607238769e-05,1.050835990905762e-05,9.239372253417968e-06,9.33937168121338e-06,280728,538272,179424,471744,7176960,12970692.0,12.369815826416016,0.01207989826798439,12.37 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles
PLAG166,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG166-binary.stl,Plag Binary meshes,35025,0.033402442932128906,ascii,0.0004390552199316,0.0942989464966172,80,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG166-binary.stl,35025,112,220,0.0554496425051346,0.000492929096244823,19.62636947631836,19.728748321533203,8.16323471069336,8.433027267456055,9.11937141418457,9.199371337890625,0.299448558896268,0,0,1,True,0.00020474879875109764,0.00021247166841931175,0.00036075548898968916,0.0003607667372703575,34.44984819799493,44.61301551601138,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.463983286949876,1.4792235197440629,,data/Nikolaisen2022_merrill_msh/PLAG166.msh,197750,0.18858909606933594,gmsh,,,,253675,0.24192333221435547,1558,5499,19.626369,19.728748,8.163235,8.433027,9.119370999999997,9.199371000000001,9.0549669279975e-09,8.267061454564597e-08,1.6791513490033796e-07,3.1455957302268097e-07,0.1254961887272011,0.5547970481881622,0.7949180248516055,0.9994750466642672,1.0004668838890585,1.3074363812643581,2.0557270679531032,3.3198862388344503,1.0104209845889045,1.5418577226158467,2.386206016138675,3.9674348860146686,11.75898301071785,50.21282836716354,67.314915368001,81.61937619172299,-1.0,-1.0,-1.0,-1.0,0.003504480162621723,0.009734174432852403,0.013942100682299499,0.017231413644460986,3.5044801626217227e-09,9.734174432852403e-09,1.3942100682299499e-08,1.7231413644460984e-08,1.9626369e-05,1.9728747999999998e-05,8.163234999999999e-06,8.433027e-06,9.119370999999997e-06,9.199371000000001e-06,213360,448704,149568,351936,5982720,10719432.0,10.222846984863281,0.009983249008655548,10.22 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,
PLAG165,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG165-binary.stl,Plag Binary meshes,35184,0.0335540771484375,ascii,0.0004518893921174,0.0952089644270797,81,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG165-binary.stl,35184,112,221,0.057270791479652805,0.0062795912299978916,13.626960754394531,13.811243057250977,6.0463948249816895,6.1709160804748535,6.959372043609619,7.0593719482421875,0.2438554718315569,7,8,1,False,0.0002047536804639094,0.0002124816965078935,0.00036076111766603677,0.00036077235479761076,35.389746931669144,44.613673672650606,59.165109053640805,59.16664113262965,60.995270544327674,90.0,90.0,90.0,1.010140617789955,1.393955036139686,1.463988377108634,1.4639933065074122,,data/Nikolaisen2022_merrill_msh/PLAG165.msh,157324,0.15003585815429688,voxel,0.009,736.0,1199.0,157324,0.15003585815429688,1199,4416,13.626960754394531,13.80202865600586,6.0463948249816895,6.1709160804748535,6.959372043609619,7.050281047821045,1.2415760228300446e-07,1.2417711092575258e-07,1.2417711092575258e-07,1.2417711092575258e-07,0.40751648411773606,0.5624952348085522,0.6898766141840728,0.6898766141840728,1.3665099811200483,1.3945675086826244,1.604345684862336,1.604345684862336,1.379344834308834,1.7079894040683883,1.9649141494743714,1.9649141494743714,34.60369709784949,53.96094328664141,60.1448838865483,60.14578471691273,-1.0,-1.0,-1.0,-1.0,0.008893966674804688,0.012718317335820375,0.015705438107886268,0.015705438107886268,8.893966674804687e-09,1.2718317335820374e-08,1.5705438107886267e-08,1.5705438107886267e-08,1.362696075439453e-05,1.3802028656005858e-05,6.046394824981689e-06,6.170916080474853e-06,6.959372043609619e-06,7.050281047821045e-06,170088,345312,115104,282624,4604160,8275932.0,7.892543792724609,0.007707562297582626,7.89 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 31 surface 46 | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG164,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG164-binary.stl,Plag Binary meshes,35979,0.03431224822998047,ascii,0.0002463904495367,0.0777812794160549,82,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG164-binary.stl,35979,117,226,0.05499427550622071,0.0003159450631768389,4.617609024047852,4.6790361404418945,13.974164962768555,14.409984588623047,9.419371604919434,9.5393705368042,0.45619270112740895,5,1,1,False,0.00020752356249431614,0.00021247180075079086,0.0003607554935611831,0.0003607667305938688,34.45010880363506,44.61368260839613,59.164323049797886,59.16624802309894,60.99486857797673,90.0,90.0,90.0,1.0101363852900807,1.3939550311346791,1.4639738559564173,1.47921905622987,,data/Nikolaisen2022_merrill_msh/PLAG164.msh,158494,0.1511516571044922,pymeshfix_gmsh,,,,209787,0.20006847381591797,1380,4275,4.617609024047852,4.679036140441895,13.99491786956787,14.40998458862305,9.419371604919434,9.5393705368042,5.080051916813768e-09,6.646631537897974e-08,1.446398854872952e-07,3.4651197427515543e-07,0.18403679058921926,0.5403195266734987,0.7918170157190926,0.999474974032105,1.0004669485225923,1.3249980168756437,2.0378720180160874,3.68213939001434,1.0104115969526546,1.5650051706388066,2.3570481444631657,4.051764937520357,13.109537259286235,49.39144353906224,67.05759511384332,80.463897950777,-1.0,-1.0,-1.0,-1.0,0.0036053065044616282,0.008977772009717444,0.013344766459835636,0.019711459736876227,3.605306504461628e-09,8.977772009717444e-09,1.3344766459835635e-08,1.9711459736876227e-08,4.617609024047852e-06,4.679036140441895e-06,1.399491786956787e-05,1.440998458862305e-05,9.419371604919434e-06,9.539370536804198e-06,169920,397440,132480,273600,5299200,9408960.0,8.97308349609375,0.008762776851654053,8.97 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 55 surface 56
PLAG163,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG163-binary.stl,Plag Binary meshes,36861,0.03515338897705078,ascii,0.0006425833003957,0.107064034319921,83,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG163-binary.stl,36861,120,236,0.058270217863870266,0.0006969016500275773,8.426107406616211,8.548961639404297,6.502968788146973,6.7105021476745605,5.819372177124023,5.8793721199035645,0.24852213375131088,0,0,1,True,0.0002047536804639094,0.00021247166841931175,0.0003607498715821029,0.00036077235479761076,34.45043902681189,44.61301551601138,59.16506958921053,59.16817326110164,60.9945136934832,90.0,90.0,90.0,1.0101326317160813,1.393955405098647,1.4639834478832743,1.4792134005389648,,data/Nikolaisen2022_merrill_msh/PLAG163.msh,252770,0.2410602569580078,gmsh,,,,322163,0.3072385787963867,1834,7188,8.426106999999998,8.548962,6.502969,6.710502,5.819372,5.879372000000001,1.2407459819508796e-08,9.194172093430144e-08,1.7670120899342984e-07,3.123860015690332e-07,0.10191323919608823,0.5797869114932988,0.8055789246387507,0.9773643844199603,1.0008106423533416,1.2817565545234064,2.1056496830694718,6.798948169757365,1.0149603960852487,1.514300412224686,2.4532245420480834,4.2209038774657035,13.630752000824067,50.007807843066374,66.56661493289535,79.7016972084338,-1.0,-1.0,-1.0,-1.0,0.0033679722942504806,0.009938854363424253,0.01414057397966745,0.02100592413832953,3.3679722942504804e-09,9.938854363424253e-09,1.414057397966745e-08,2.1005924138329528e-08,8.426106999999998e-06,8.548961999999998e-06,6.502969e-06,6.710502e-06,5.819372e-06,5.879372000000001e-06,274032,528192,176064,460032,7042560,12721320.0,12.131996154785156,0.01184765249490738,12.13 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,
PLAG162,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG162-binary.stl,Plag Binary meshes,37728,0.035980224609375,ascii,0.0007144500188755,0.110915202534702,84,1,01_small,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG162-binary.stl,37728,121,237,0.06156566563367054,0.00034523306153792023,14.875984191894531,15.06026554107666,7.893441200256348,8.038714408874512,7.4393720626831055,7.5593719482421875,0.26356003743510725,2,1,1,False,0.0002047441437298403,0.00021247655013212352,0.00036076111766603677,0.00036077797342578215,34.44983329645115,44.32705882826191,59.16506958921053,59.16664113262965,60.9945136934832,90.0,90.0,90.0,1.0101326317160813,1.394175158499121,1.4792059394104156,1.479223774973854,,data/Nikolaisen2022_merrill_msh/PLAG162.msh,271810,0.2592182159423828,pymeshfix_gmsh,,,,358836,0.3422126770019531,1993,7709,14.87598419189453,15.06026554107666,7.893441200256348,8.038714408874512,7.439372062683104,7.559371948242188,6.5847629739662195e-09,9.25616559773067e-08,1.933837677857126e-07,3.303377572859551e-07,0.11789996572928914,0.5700706520558979,0.8032505339817466,0.9889134422841699,1.000434996048784,1.2952533255844791,2.1792347412734308,7.559692018517969,1.0135504068880545,1.5298778123559875,2.556206580841305,4.6354004865276,11.408225511434683,49.47063545931483,66.71931682048927,81.61380688033677,-1.0,-1.0,-1.0,-1.0,0.002962430312533642,0.010147533154533123,0.014380809475752434,0.01779058897732834,2.962430312533642e-09,1.0147533154533122e-08,1.4380809475752433e-08,1.7790588977328338e-08,1.4875984191894529e-05,1.5060265541076659e-05,7.893441200256348e-06,8.038714408874511e-06,7.439372062683103e-06,7.559371948242188e-06,294520,573984,191328,493376,7653120,13809492.0,13.169757843017578,0.012861091643571854,13.17 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity
