particle_id,phase,source_path,source_folder,stl_size_bytes,stl_size_mib,stl_format,metadata_volume_um3,metadata_evsd_um,size_rank,size_bin_index,size_bin,input_unit,input_scale_to_meters,target_edge_length_native,target_edge_length_m,surface_path,surface_file_size_bytes,surface_n_points_surface,surface_n_triangles_surface,surface_surface_area,surface_surface_volume,surface_bbox_xmin,surface_bbox_xmax,surface_bbox_ymin,surface_bbox_ymax,surface_bbox_zmin,surface_bbox_zmax,surface_bbox_diagonal,surface_boundary_edge_count,surface_non_manifold_edge_count,surface_connected_components,surface_is_watertight,surface_area_min,surface_area_median,surface_area_p95,surface_area_max,surface_min_angle_min,surface_min_angle_median,surface_min_angle_p95,surface_min_angle_max,surface_max_angle_min,surface_max_angle_median,surface_max_angle_p95,surface_max_angle_max,surface_aspect_ratio_min,surface_aspect_ratio_median,surface_aspect_ratio_p95,surface_aspect_ratio_max,msh_path,merrill_msh_path,merrill_msh_size_bytes,merrill_msh_size_mib,mesh_strategy,msh_size_bytes,msh_size_mib,n_nodes,n_tets,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,volume_min,volume_median,volume_p95,volume_max,scaled_jacobian_min,scaled_jacobian_median,scaled_jacobian_p95,scaled_jacobian_max,radius_ratio_min,radius_ratio_median,radius_ratio_p95,radius_ratio_max,aspect_ratio_min,aspect_ratio_median,aspect_ratio_p95,aspect_ratio_max,min_angle_min,min_angle_median,min_angle_p95,min_angle_max,max_angle_min,max_angle_median,max_angle_p95,max_angle_max,edge_length_min,edge_length_median,edge_length_p95,edge_length_max,edge_length_min_m,edge_length_median_m,edge_length_p95_m,edge_length_max_m,bbox_xmin_m,bbox_xmax_m,bbox_ymin_m,bbox_ymax_m,bbox_zmin_m,bbox_zmax_m,mesh_storage_bytes,vector_state_bytes,scalar_state_bytes,tet_workspace_bytes,sparse_operator_bytes,estimated_memory_bytes,estimated_memory_mib,estimated_memory_gib,estimated_memory_human,estimate_note,status,attempted_mesh_strategies,strategy_errors,voxel_spacing_native,voxel_cells,voxel_points
PLAG236,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG236-binary.stl,Plag Binary meshes,10539,0.010050773620605469,ascii,0.0001042111229926,0.0583855198228483,10,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG236-binary.stl,10539,35,66,0.016660106010715506,0.00012181762882132542,0.11293300241231918,0.1743600070476532,10.674386024475098,10.798906326293945,4.5593719482421875,4.599371910095215,0.14449421930226103,0,0,1,True,0.00020475971542843752,0.00021247793086587308,0.00036075443959022026,0.0003607572488107909,34.45065843091505,44.61389107162345,59.16556684575022,59.16558526247458,60.99496295161513,90.0,90.0,90.0,1.0101375705500524,1.3939549144050551,1.4558002021605088,1.4792096429531159,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG236.msh,54277,0.05176258087158203,gmsh,63012,0.060092926025390625,454,1479,0.112933,0.17436,10.674386,10.798906,4.559372,4.599372000000001,1.6386292108243415e-08,7.537156800670302e-08,1.608143824409373e-07,2.626216018748546e-07,0.17355208766206784,0.5522035448648945,0.7958920056260999,0.9688404247933581,1.0009996841020963,1.3135384041038032,2.07785019250004,3.3301756257850172,1.0184188396495313,1.554241320643822,2.380889749720166,4.024292869393838,15.996884532027934,49.90923531289433,66.68773855919478,81.81281189857049,-1.0,-1.0,-1.0,-1.0,0.004252924154830906,0.009428175346740762,0.013758437736785952,0.016890716827739093,4.252924154830906e-09,9.428175346740762e-09,1.3758437736785951e-08,1.6890716827739093e-08,1.12933e-07,1.7435999999999998e-07,1.0674385999999999e-05,1.0798906e-05,4.559371999999999e-06,4.5993720000000005e-06,58224,130752,43584,94656,1743360,3105864.0,2.9619827270507812,0.0028925612568855286,2.96 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,,,,
PLAG235,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG235-binary.stl,Plag Binary meshes,11223,0.010703086853027344,ascii,0.0001036510382874,0.0582807338363972,11,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG235-binary.stl,11223,37,69,0.0170143900120596,0.0017484153119529924,7.054228782653809,7.115655899047852,15.136350631713867,15.240118026733398,10.759371757507324,10.799371719360352,0.12704707728188944,3,2,1,False,0.00020475356700444536,0.00021247180075079086,0.000360755494819892,0.0003607667305938688,34.45073119499505,44.613664736491685,59.16530537293836,59.16624802309894,60.994111733273925,90.0,90.0,90.0,1.0101288842680125,1.39395504114504,1.4731155000961038,1.4792083967931524,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG235.msh,36110,0.03443717956542969,voxel,36110,0.03443717956542969,302,984,7.054228782653809,7.115655899047852,15.136350631713867,15.214176177978516,10.759371757507324,10.799371719360352,1.2645607293400828e-07,1.264681335990473e-07,1.2648208177745238e-07,1.2648895468305352e-07,0.3845033579815903,0.5792693576688158,0.6101650396947881,0.6102222704434829,1.3759172365010939,1.4124725999776537,1.5740119157973815,1.574021575043957,1.4128818255174576,1.7299185728037743,1.9277630213820929,1.9277748514947977,36.69737451235709,52.663852817185,64.44323873563266,64.44323873563266,-1.0,-1.0,-1.0,-1.0,0.008646965026855469,0.012319689112711175,0.015867555499287214,0.015868338922276917,8.646965026855469e-09,1.2319689112711174e-08,1.5867555499287214e-08,1.5868338922276918e-08,7.054228782653808e-06,7.115655899047851e-06,1.5136350631713866e-05,1.5214176177978516e-05,1.0759371757507324e-05,1.0799371719360351e-05,38736,86976,28992,62976,1159680,2066040.0,1.9703292846679688,0.0019241496920585632,1.97 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization,0.009,164.0,302.0
PLAG233,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG233-binary.stl,Plag Binary meshes,11385,0.010857582092285156,ascii,6.55611673548624e-05,0.0500283314519201,12,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG233-binary.stl,11385,37,70,0.01662842447669764,8.78160063401816e-05,14.016000747680664,14.118379592895508,13.849644660949707,13.953411102294922,8.01937198638916,8.0393705368042,0.1471354624680186,2,2,1,False,0.0002047390353254741,0.00021247180075079086,0.0003607330221602777,0.0003607442609100445,35.39290535177423,44.61433184461598,59.16355573902634,59.164677387763135,60.9976113083249,90.0,90.0,90.0,1.0101645683616023,1.3939546678003747,1.4282809062241606,1.4639450017456392,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG233.msh,42181,0.04022693634033203,pymeshfix_gmsh,52590,0.05015373229980469,383,1118,14.01600074768066,14.11837959289551,13.84964466094971,13.95341110229492,8.01937198638916,8.0393705368042,1.1975369306292636e-08,6.924222566857596e-08,1.5696205686664059e-07,2.6668537560546965e-07,0.19828935089046315,0.5375262583428817,0.7890064472887094,0.9862354386458967,1.0008275210829443,1.3171255629051333,2.002064128303239,3.258191420463448,1.0141294082301737,1.5497478282174524,2.275173428624339,3.830161398047991,14.251625039605045,49.940495145550415,67.91140670398578,80.33774337046643,-1.0,-1.0,-1.0,-1.0,0.004447341701879082,0.009131226021445567,0.013821383309799378,0.016705760848780612,4.447341701879082e-09,9.131226021445566e-09,1.3821383309799377e-08,1.670576084878061e-08,1.401600074768066e-05,1.4118379592895509e-05,1.384964466094971e-05,1.395341110229492e-05,8.01937198638916e-06,8.039370536804199e-06,44968,110304,36768,71552,1470720,2601468.0,2.4809532165527344,0.0024228058755397797,2.48 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
PLAG234,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG234-binary.stl,Plag Binary meshes,11385,0.010857582092285156,ascii,6.84632827869791e-05,0.0507558804462064,13,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG234-binary.stl,11385,37,70,0.016136685930514115,9.206760974612047e-05,14.445992469787598,14.548372268676758,12.168625831604004,12.251638412475586,8.239372253417969,8.259371757507324,0.13331426018009465,0,0,1,True,0.00020474879875109764,0.00021247166841931175,0.00036073414380756897,0.0003607667372703575,35.94523542985815,44.61301551601138,59.165873214954985,59.166209076944696,60.9952939434882,90.0,90.0,90.0,1.0101406149964298,1.393955405098647,1.394662388477074,1.4557856984474014,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG234.msh,43385,0.041375160217285156,gmsh,52039,0.049628257751464844,394,1150,14.445992,14.548372,12.168626,12.251638,8.239371999999998,8.259372000000003,1.6333559028167655e-08,7.053688709612242e-08,1.713886083106564e-07,2.5994955663928824e-07,0.18267607391869273,0.5613517404825079,0.7990285901566384,0.976805652568558,1.0011558695054104,1.2793369971379234,1.948493672404581,3.2224420866758776,1.0243174300823934,1.5153127906828825,2.2250771703656405,3.7963587497041016,15.821694314092728,51.49484890387687,68.93308913109423,78.49490878190507,-1.0,-1.0,-1.0,-1.0,0.004521100955338597,0.009032558205967251,0.013693593352264815,0.01590237808654193,4.5211009553385975e-09,9.032558205967251e-09,1.3693593352264814e-08,1.5902378086541932e-08,1.4445992e-05,1.4548372e-05,1.2168625999999998e-05,1.2251637999999999e-05,8.239371999999998e-06,8.259372000000003e-06,46256,113472,37824,73600,1512960,2676168.0,2.5521926879882812,0.002492375671863556,2.55 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,,,,
PLAG232,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG232-binary.stl,Plag Binary meshes,11430,0.010900497436523438,ascii,6.22026132077735e-05,0.0491590335258114,14,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG232-binary.stl,11430,38,69,0.01646627924038833,0.00260523082031919,24.110570907592773,24.274375915527344,10.446100234985352,10.508359909057617,13.919371604919434,13.939372062683105,0.17637563876790302,7,4,1,False,0.00020475856217672117,0.00021247166841931175,0.0003607509942508167,0.0003607779723713267,34.45107625123885,44.61301551601138,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.463983269055799,1.479202487493161,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG232.msh,40081,0.038224220275878906,pymeshfix_gmsh,49827,0.04751873016357422,359,1067,24.15152168273926,24.27437591552734,10.44610023498535,10.50835990905762,13.91937160491943,13.93937206268311,7.924931255502874e-09,6.298980594535898e-08,1.4400977391191906e-07,3.171032838625325e-07,0.07134430061612462,0.5468507173167824,0.7747042760530456,0.9559658461244163,1.002320737971538,1.3143743359954114,2.0425636322120595,33.03127521771292,1.0292174163559429,1.5574060420642548,2.338293031852782,14.556149187612654,4.3790575205526,49.491971299051194,66.91596527034098,78.38138832553764,-1.0,-1.0,-1.0,-1.0,0.004032237323579112,0.008822632953071506,0.013433432007002484,0.016323221140878568,4.0322373235791114e-09,8.822632953071506e-09,1.3433432007002483e-08,1.6323221140878567e-08,2.415152168273926e-05,2.427437591552734e-05,1.0446100234985349e-05,1.050835990905762e-05,1.391937160491943e-05,1.393937206268311e-05,42760,103392,34464,68288,1378560,2441196.0,2.328105926513672,0.0022735409438610077,2.33 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
PLAG231,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG231-binary.stl,Plag Binary meshes,11709,0.011166572570800781,ascii,9.47340913626249e-05,0.056559108739734,15,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG231-binary.stl,11709,39,72,0.017644153755265932,0.0016770673111471234,10.248453140258789,10.33035659790039,13.683618545532227,13.82889175415039,6.2393717765808105,6.279372215270996,0.1715007772905812,4,2,1,False,0.0002047536804639094,0.00021246190499368822,0.0003607442521425079,0.00036076673515312863,34.44983329645115,44.32740023985629,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.394174825464156,1.4792027417111042,1.479223774973854,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG231.msh,59933,0.05715656280517578,pymeshfix_gmsh,74255,0.0708150863647461,497,1638,10.24845314025879,10.33035659790039,13.70437145233154,13.80813789367676,6.23937177658081,6.279372215270997,1.0497431049727651e-08,6.40117171511527e-08,1.4523006705557416e-07,2.4122794772077677e-07,0.15917806687185018,0.555947794378014,0.8065779335420072,0.9812126707340244,1.002534857277855,1.3080271637196121,2.0876346951223765,4.071127478943853,1.0281614026602874,1.539760622092305,2.4515342591161176,4.474104449242613,12.1751604708873,48.96207763802019,67.29396741554628,79.52159138265084,-1.0,-1.0,-1.0,-1.0,0.0037837838189616617,0.008872193310345704,0.013289500707359321,0.016024160629621392,3.783783818961661e-09,8.872193310345704e-09,1.3289500707359322e-08,1.602416062962139e-08,1.024845314025879e-05,1.033035659790039e-05,1.370437145233154e-05,1.3808137893676758e-05,6.23937177658081e-06,6.279372215270996e-06,64344,143136,47712,104832,1908480,3402756.0,3.2451210021972656,0.003169063478708267,3.25 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity,,,
PLAG230,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG230-binary.stl,Plag Binary meshes,11970,0.011415481567382812,ascii,7.186291299488e-05,0.051582461782147,16,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG230-binary.stl,11970,40,75,0.017690584403702237,0.001717583106965125,4.167140960693359,4.269519805908203,6.980295181274414,7.084062099456787,10.159372329711914,10.17937183380127,0.14713592838057055,2,1,1,False,0.00020475356700444536,0.00021247180075079086,0.0003607459436352286,0.00036075549565903127,35.38942749214574,44.61368260839613,59.165069821995466,59.16546271696755,60.99642935417678,90.0,90.0,90.0,1.0101523517121416,1.3939550311346791,1.4582355274019454,1.4639981930572092,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG230.msh,51673,0.049279212951660156,pymeshfix_gmsh,64541,0.06155109405517578,457,1383,4.167140960693359,4.269519805908203,6.980295181274414,7.084062099456787,10.15937232971191,10.17937183380127,1.3690840379487407e-08,6.455637003775034e-08,1.4361408857529835e-07,2.53995108261836e-07,0.1616047383651395,0.5432044262954147,0.7879146956859349,0.9862450125293593,1.0005850593590588,1.3160188909742123,1.9700770547756101,3.31741315481025,1.0141226637222995,1.5544576683897322,2.318822486442746,4.0569141147454655,13.353614931531245,50.624560931343225,67.4417992850532,80.1945563613702,-1.0,-1.0,-1.0,-1.0,0.0034948348733389355,0.008813413786863188,0.013260257069005516,0.01614066278715194,3.4948348733389352e-09,8.813413786863188e-09,1.3260257069005515e-08,1.614066278715194e-08,4.167140960693359e-06,4.269519805908203e-06,6.980295181274413e-06,7.0840620994567866e-06,1.015937232971191e-05,1.017937183380127e-05,55224,131616,43872,88512,1754880,3111156.0,2.967029571533203,0.0028974898159503937,2.97 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: ValueError: zero-size array to reduction operation maximum which has no identity,,,
PLAG229,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG229-binary.stl,Plag Binary meshes,12129,0.011567115783691406,ascii,8.44669704444338e-05,0.0544372400462605,17,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG229-binary.stl,12129,40,76,0.01724688866205036,0.00010481673114911583,3.348109006881714,3.470963954925537,8.516040802001953,8.599054336547852,12.639371871948242,12.659371376037598,0.14961472300704143,0,0,1,True,0.00020475356700444536,0.0002124693268115152,0.00036073863471311647,0.0003607526852832725,34.4493412784001,44.61401614884146,59.16358683389427,59.165069821995466,60.9956722145313,90.0,90.0,90.0,1.0101448506594604,1.3939548443979342,1.415802177035562,1.4792322023815037,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG229.msh,47445,0.04524707794189453,gmsh,55291,0.05272960662841797,423,1266,3.348109,3.470964,8.516040999999998,8.599054000000002,12.639372,12.659371,1.639055239011264e-08,7.660790551053539e-08,1.6314263912700635e-07,2.632503961507758e-07,0.1908997576248428,0.5481171374688832,0.7985036152394818,0.9795069845856963,1.0009583117432528,1.3043040034075202,1.8953817425270738,3.2774707836152843,1.0160453556639133,1.5462228219721788,2.223317168145155,4.005118971803818,15.926890248337106,50.74334797239308,66.95280110915856,78.27036342963929,-1.0,-1.0,-1.0,-1.0,0.004958080065475729,0.009408983033017989,0.013583896597658376,0.016657996175471552,4.958080065475729e-09,9.408983033017987e-09,1.3583896597658375e-08,1.6657996175471552e-08,3.348109e-06,3.4709639999999997e-06,8.516040999999997e-06,8.599054000000001e-06,1.2639372e-05,1.2659371e-05,50664,121824,40608,81024,1624320,2877660.0,2.7443504333496094,0.002680029720067978,2.74 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh,,,,
PLAG228,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG228-binary.stl,Plag Binary meshes,12195,0.011630058288574219,ascii,7.65434078659292e-05,0.052678862734108,18,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG228-binary.stl,12195,40,75,0.01872118847286653,0.000661939369491833,15.203596115112305,15.367403030395508,13.247797966003418,13.31005859375,4.699371814727783,4.7393717765808105,0.17974728985506455,3,2,1,False,0.0002047536804639094,0.00021247166841931175,0.0003607498715821029,0.00036077235479761076,35.39006918509901,44.61301551601138,59.16506958921053,59.16664113262965,60.995270544327674,90.0,90.0,90.0,1.010140617789955,1.393955405098647,1.4639883771086337,1.463988377108634,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG228.msh,51981,0.04957294464111328,pymeshfix_gmsh,64850,0.06184577941894531,455,1396,15.22407341003418,15.36740303039551,13.24779796600342,13.31005859375,4.699371814727782,4.739371776580811,1.0496963703012423e-08,6.487280158204377e-08,1.519018149143464e-07,2.5483010701392255e-07,0.1660875120380211,0.5522877906589855,0.7838477945484679,0.9821133778087416,1.0006977861253297,1.3228252941291472,2.1675404870732633,3.7042698609457174,1.0206527776605474,1.5529344753252425,2.5006730668395036,3.9616044183953876,14.412749929145365,49.26386684017335,66.82652260365047,78.51128917769617,-1.0,-1.0,-1.0,-1.0,0.003639022859399044,0.008839025063150204,0.01345408340580551,0.016358636017543088,3.639022859399044e-09,8.839025063150204e-09,1.3454083405805509e-08,1.6358636017543086e-08,1.5224073410034179e-05,1.536740303039551e-05,1.324779796600342e-05,1.331005859375e-05,4.6993718147277824e-06,4.739371776580811e-06,55592,131040,43680,89344,1747200,3100284.0,2.9566612243652344,0.002887364476919174,2.96 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
PLAG227,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG227-binary.stl,Plag Binary meshes,12213,0.011647224426269531,ascii,8.44927722703226e-05,0.0544427823988473,19,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG227-binary.stl,12213,41,78,0.018560782644082747,0.0001090683526772863,0.3381670117378235,0.4405460059642792,9.761240005493164,9.844253540039062,7.319372177124023,7.339372158050537,0.13331430761056606,0,0,1,True,0.0002047596409227026,0.000212477853551718,0.0003607568975124945,0.0003607572488107909,34.45003607323037,44.61384937909773,59.16403229591911,59.16558526247458,60.99574375601493,90.0,90.0,90.0,1.0101453060721195,1.3939549377458706,1.4639878268972937,1.4792203019037138,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG227.msh,45429,0.04332447052001953,pymeshfix_gmsh,57010,0.05436897277832031,401,1216,0.3381670117378235,0.4405460059642792,9.761240005493164,9.844253540039062,7.319372177124023,7.339372158050538,1.4573282753565209e-08,8.196106810053655e-08,1.7348070137805652e-07,3.328211899730667e-07,0.17756757750412142,0.5314076969615916,0.7755436235009635,0.9042104701296867,1.0109425720756535,1.3284144420362018,2.0695689126247,3.32212152360933,1.068353079965553,1.568758576389714,2.456529867111401,3.9612302176808143,14.61549620789686,50.448102515317224,67.34900642576835,77.67860449215775,-1.0,-1.0,-1.0,-1.0,0.003696087874034704,0.009805571989648583,0.01419470625438371,0.017415163575635037,3.6960878740347037e-09,9.805571989648582e-09,1.4194706254383709e-08,1.7415163575635038e-08,3.381670117378235e-07,4.4054600596427917e-07,9.761240005493163e-06,9.844253540039062e-06,7.319372177124023e-06,7.339372158050538e-06,48536,115488,38496,77824,1539840,2730276.0,2.6037940979003906,0.0025427676737308502,2.60 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 2 surface 6,,,
PLAG226,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG226-binary.stl,Plag Binary meshes,12585,0.012001991271972656,ascii,5.96923603618885e-05,0.0484886444661517,20,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG226-binary.stl,12585,39,76,0.019809321914498863,0.0007450775092903122,19.155426025390625,19.237329483032227,13.102524757385254,13.227045059204102,14.939372062683105,14.979372024536133,0.15431616534553397,3,7,1,False,0.00020475856217672117,0.0002124816965078935,0.0003607667372703575,0.0003607779723713267,34.45107625123885,44.61433184461598,59.16568839477895,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.3939546678003747,1.463983269055799,1.479202487493161,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG226.msh,43833,0.041802406311035156,pymeshfix_gmsh,54529,0.052002906799316406,388,1172,19.15542602539062,19.23732948303223,13.12327861785889,13.2270450592041,14.93937206268311,14.97937202453613,7.301458576134606e-09,6.53871980049292e-08,1.614542469371585e-07,2.754912830457414e-07,0.11488269802474368,0.5215466915022604,0.7823323201847882,0.8985781623753221,1.0121531115231932,1.3590920493139536,2.2971986434139615,5.280890637638775,1.0697548912293757,1.5954901069483025,2.6347382350016826,3.8938314855418223,12.148723314717726,48.16102014100939,66.52088334233873,81.47244002513051,-1.0,-1.0,-1.0,-1.0,0.0031271994584026793,0.009179344155812516,0.013749197338665265,0.016083078673224678,3.1271994584026793e-09,9.179344155812516e-09,1.3749197338665265e-08,1.6083078673224676e-08,1.915542602539062e-05,1.923732948303223e-05,1.312327861785889e-05,1.32270450592041e-05,1.493937206268311e-05,1.4979372024536128e-05,46816,111744,37248,75008,1489920,2641104.0,2.5187530517578125,0.0024597197771072388,2.52 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 17 surface 27,,,
PLAG225,PLAG,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG225-binary.stl,Plag Binary meshes,13005,0.012402534484863281,ascii,3.95799499262421e-05,0.0422823262306764,21,0,00_smallest,um,1e-06,0.009,9e-09,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022/Plag Binary meshes/PLAG225-binary.stl,13005,42,80,0.02045005434086518,0.005268615629830922,20.179216384887695,20.28159523010254,9.553707122802734,9.636720657348633,13.919371604919434,13.959371566772461,0.137741322098968,10,8,1,False,0.00020474879875109764,0.00021247668246360263,0.00036075548898968916,0.0003607667372703575,35.39037973393262,44.61433184461598,59.16546225162776,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.3939546678003747,1.4639455651325906,1.4639836269373365,,/Users/yimingzhang/Github/stl2fem.jl/data/Nikolaisen2022_merrill_msh/PLAG225.msh,14432,0.013763427734375,pymeshfix_gmsh,17453,0.01664447784423828,141,369,20.1792163848877,20.22016716003418,9.57446002960205,9.636720657348633,13.91937160491943,13.95937156677246,8.853188812873209e-09,4.723779315237157e-08,1.0955981748063861e-07,1.7498888939862607e-07,0.12466631411370752,0.5572719087999235,0.7945342752182901,0.8876861048278137,1.027544749421156,1.327942547008548,2.243921827585389,11.659383509027098,1.0808306021977416,1.5523760166545997,2.645057625919322,5.3913031918980145,8.755094627687924,48.49524795191245,66.0634506784511,72.18482933315092,-1.0,-1.0,-1.0,-1.0,0.0031745086099267757,0.00816127525894262,0.012093414598829724,0.01361797953419169,3.1745086099267757e-09,8.16127525894262e-09,1.2093414598829724e-08,1.361797953419169e-08,2.0179216384887697e-05,2.022016716003418e-05,9.57446002960205e-06,9.636720657348633e-06,1.391937160491943e-05,1.3959371566772459e-05,15192,40608,13536,23616,541440,951588.0,0.9075050354003906,0.000886235386133194,929.29 KiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles,,,
