particle_id,phase,source_path,source_folder,stl_size_bytes,stl_size_mib,stl_format,metadata_volume_um3,metadata_evsd_um,size_rank,size_bin_index,size_bin,input_unit,input_scale_to_meters,target_edge_length_native,target_edge_length_m,surface_path,surface_file_size_bytes,surface_n_points_surface,surface_n_triangles_surface,surface_surface_area,surface_surface_volume,surface_bbox_xmin,surface_bbox_xmax,surface_bbox_ymin,surface_bbox_ymax,surface_bbox_zmin,surface_bbox_zmax,surface_bbox_diagonal,surface_boundary_edge_count,surface_non_manifold_edge_count,surface_connected_components,surface_is_watertight,surface_area_min,surface_area_median,surface_area_p95,surface_area_max,surface_min_angle_min,surface_min_angle_median,surface_min_angle_p95,surface_min_angle_max,surface_max_angle_min,surface_max_angle_median,surface_max_angle_p95,surface_max_angle_max,surface_aspect_ratio_min,surface_aspect_ratio_median,surface_aspect_ratio_p95,surface_aspect_ratio_max,msh_path,merrill_msh_path,merrill_msh_size_bytes,merrill_msh_size_mib,mesh_strategy,voxel_spacing_native,voxel_cells,voxel_points,msh_size_bytes,msh_size_mib,n_nodes,n_tets,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,volume_min,volume_median,volume_p95,volume_max,scaled_jacobian_min,scaled_jacobian_median,scaled_jacobian_p95,scaled_jacobian_max,radius_ratio_min,radius_ratio_median,radius_ratio_p95,radius_ratio_max,aspect_ratio_min,aspect_ratio_median,aspect_ratio_p95,aspect_ratio_max,min_angle_min,min_angle_median,min_angle_p95,min_angle_max,max_angle_min,max_angle_median,max_angle_p95,max_angle_max,edge_length_min,edge_length_median,edge_length_p95,edge_length_max,edge_length_min_m,edge_length_median_m,edge_length_p95_m,edge_length_max_m,bbox_xmin_m,bbox_xmax_m,bbox_ymin_m,bbox_ymax_m,bbox_zmin_m,bbox_zmax_m,mesh_storage_bytes,vector_state_bytes,scalar_state_bytes,tet_workspace_bytes,sparse_operator_bytes,estimated_memory_bytes,estimated_memory_mib,estimated_memory_gib,estimated_memory_human,estimate_note,status,attempted_mesh_strategies,strategy_errors
PLAG100,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG100-binary.stl,Plag Binary meshes,110232,0.10512542724609375,ascii,0.0048422886503845,0.209902374085807,146,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG100-binary.stl,110232,350,693,0.18935402758974582,0.004704497104136499,21.96061134338379,22.20631980895996,9.740487098693848,9.989526748657227,2.9993720054626465,3.1993720531463623,0.4029806650239782,6,3,1,False,0.0002047536804639094,0.00029153439176086456,0.00036076111766603677,0.00036077516357866106,34.44983329645115,44.61301551601138,59.165109053640805,59.16683745232384,60.99488042713304,90.0,90.0,90.0,1.0101366262149762,1.393955405098647,1.4792027417111042,1.479223774973854,,data/Nikolaisen2022_merrill_msh/PLAG100.msh,1377957,1.314122200012207,voxel,0.009,6794.0,8445.0,1377957,1.314122200012207,8445,40764,21.96061134338379,22.197219848632812,9.740487098693848,9.989526748657227,2.9993720054626465,3.1993720531463623,1.226282828883582e-07,1.226282828883582e-07,1.22667137567381e-07,1.226703546441596e-07,0.40673059586454097,0.5684464806556572,0.6986561600615521,0.6986653305092996,1.366279316051187,1.3946962776155551,1.602079596724922,1.6020942815080486,1.3763182120521147,1.7081471131585901,1.9621387696499533,1.9621567547627756,34.93350652860395,54.128416518716456,60.347287978251735,60.348152352510326,-1.0,-1.0,-1.0,-1.0,0.008893966674804688,0.012717983868509452,0.01563843747218078,0.01564008978899214,8.893966674804687e-09,1.2717983868509452e-08,1.5638437472180777e-08,1.5640089788992137e-08,2.1960611343383787e-05,2.2197219848632813e-05,9.740487098693847e-06,9.989526748657225e-06,2.9993720054626464e-06,3.199372053146362e-06,1507128,2432160,810720,2608896,32428800,59681556.0,56.91676712036133,0.05558278039097786,56.92 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG099,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG099-binary.stl,Plag Binary meshes,112797,0.10757160186767578,ascii,0.0021946723424992,0.161234146422036,147,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG099-binary.stl,112797,350,696,0.16889548387462558,0.002324388111178304,18.131635665893555,18.23401641845703,14.804298400878906,15.260869979858398,3.779371976852417,3.9993720054626465,0.5170487770179834,2,2,1,False,0.0002047536804639094,0.00020754088086505362,0.0003607498715821029,0.00036077235479761076,34.45043902681189,43.94058374018463,59.16353748792633,59.16679806933928,60.99412357282599,90.0,90.0,90.0,1.0101286401560348,1.3946608135901017,1.4558173178631857,1.4792134005389648,,data/Nikolaisen2022_merrill_msh/PLAG099.msh,693379,0.6612577438354492,pymeshfix_gmsh,,,,941387,0.8977766036987305,4924,19834,18.13163566589355,18.23401641845703,14.82505035400391,15.2608699798584,3.779371976852417,3.999372005462647,4.569308092528166e-09,1.1200559227041022e-07,2.0805154677184812e-07,4.09533910087823e-07,0.03575898633599203,0.5764456506487916,0.8037702662061817,0.9765521039437546,1.0033708621156343,1.2812588735980115,2.08933356289771,47.62796673901151,1.035923600797764,1.5157119261257723,2.444982847105268,12.1878083121305,5.1658523580846305,50.08767581614323,67.03504536305117,82.86556038032602,-1.0,-1.0,-1.0,-1.0,0.0028076493230529942,0.010650973747476766,0.014980801063461804,0.030198050941853034,2.807649323052994e-09,1.0650973747476765e-08,1.4980801063461803e-08,3.019805094185303e-08,1.813163566589355e-05,1.823401641845703e-05,1.482505035400391e-05,1.52608699798584e-05,3.779371976852417e-06,3.999372005462647e-06,752864,1418112,472704,1269376,18908160,34231824.0,32.64601135253906,0.03188087046146393,32.65 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles
PLAG098,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG098-binary.stl,Plag Binary meshes,113931,0.10865306854248047,ascii,0.0018207092799839,0.151500475000783,148,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG098-binary.stl,113931,354,703,0.17191061301481247,0.004268913382148677,10.637495040893555,10.76034927368164,3.016411066055298,3.639009952545166,12.459371566772461,12.599371910095215,0.6498635488338009,7,6,1,False,0.00020476787176448852,0.00021247410927571764,0.00036075548692376,0.00036079201703199644,34.44837170511388,44.614002756717504,59.16546225162776,59.167819029164136,60.99292988461106,90.0,90.0,90.0,1.0101166691413201,1.3939548518925715,1.463976591692866,1.47924881089248,,data/Nikolaisen2022_merrill_msh/PLAG098.msh,596723,0.5690793991088867,pymeshfix_gmsh,,,,812138,0.7745151519775391,4452,16854,10.63749504089355,10.76034927368164,3.037163019180298,3.639009952545166,12.45937156677246,12.59937191009522,3.89779165069631e-09,1.0810552402318198e-07,2.1084502356492818e-07,3.829383616036074e-07,0.022003883429067773,0.5652832730458172,0.7976101658471966,0.9698679435277721,1.0030673885161523,1.2929450292664235,2.106267758514538,370.0981488429832,1.0287057202849434,1.5311355437992207,2.452148499852081,29.23285186435072,3.3474666857787048,50.425749014053864,67.33352323954361,84.12064161449177,-1.0,-1.0,-1.0,-1.0,0.0027506910527229553,0.010634605132574085,0.01504861728574302,0.02644467948237561,2.7506910527229554e-09,1.0634605132574085e-08,1.504861728574302e-08,2.644467948237561e-08,1.0637495040893549e-05,1.0760349273681641e-05,3.037163019180298e-06,3.639009952545166e-06,1.245937156677246e-05,1.259937191009522e-05,646176,1282176,427392,1078656,17095680,30795120.0,29.368515014648438,0.028680190443992615,29.37 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: PLC Error:  A segment and a facet intersect at point
PLAG097,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG097-binary.stl,Plag Binary meshes,116037,0.11066150665283203,ascii,0.005000313566544,0.212161318516755,149,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG097-binary.stl,116037,359,716,0.19490050015891727,0.005103520638339432,4.719987869262695,4.924746036529541,14.098684310913086,14.347724914550781,10.11937141418457,10.339371681213379,0.3903168543830157,0,1,1,True,0.00020474403049774992,0.000291530880880581,0.0003607611097701182,0.0003607667305938688,34.449187774232996,44.327074682165176,59.16585514036257,59.16624802309894,60.994111733273925,90.0,90.0,90.0,1.0101288842680125,1.394175143026523,1.4792144808218868,1.4792348317382653,,data/Nikolaisen2022_merrill_msh/PLAG097.msh,1425697,1.3596506118774414,voxel,0.009,7036.0,8698.0,1425697,1.3596506118774414,8698,42216,4.719987869262695,4.924746036529541,14.098684310913086,14.347724914550781,10.11937141418457,10.339371681213379,1.2094949466403757e-07,1.2096855845147858e-07,1.2098152956004082e-07,1.2098152956004082e-07,0.4039608555599456,0.5795594071803946,0.6861328590085269,0.6862063633288178,1.3664731555505085,1.3960163793405598,1.5960806575144675,1.5961102499914535,1.373529607838406,1.7097639009760055,1.954791599618159,1.95482784285258,35.639595507087634,54.31938005331422,60.97819725810352,60.97907348953484,-1.0,-1.0,-1.0,-1.0,0.008893966674804688,0.012584038904530642,0.015568774692077066,0.015569319516836037,8.893966674804687e-09,1.2584038904530641e-08,1.5568774692077067e-08,1.5569319516836037e-08,4.719987869262695e-06,4.924746036529541e-06,1.4098684310913085e-05,1.4347724914550781e-05,1.011937141418457e-05,1.0339371681213378e-05,1559664,2505024,835008,2701824,33400320,61502760.0,58.653602600097656,0.05727890878915787,58.65 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG096,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG096-binary.stl,Plag Binary meshes,119277,0.11375141143798828,ascii,0.0052997481540863,0.216314452480651,150,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG096-binary.stl,119277,370,736,0.20280147552832223,0.005392505707140553,8.917526245117188,9.122285842895508,10.964933395385742,11.213973045349121,10.339371681213379,10.61937141418457,0.427021182847128,0,0,1,True,0.0002047390353254741,0.00029505589817333677,0.0003607667239442284,0.0003607892076581378,34.44852729518899,43.94426341205642,59.166209076944696,59.16856589390032,60.992173012993774,90.0,90.0,90.0,1.0101086831570603,1.3946551663299873,1.4640026286372831,1.4792461455525676,,data/Nikolaisen2022_merrill_msh/PLAG096.msh,1533497,1.4624567031860352,voxel,0.009,7567.0,9362.0,1533497,1.4624567031860352,9362,45402,8.917526245117188,9.122285842895508,10.964933395385742,11.213973045349121,10.339371681213379,10.61937141418457,1.1919405088368223e-07,1.1919405088368223e-07,1.1920683171693161e-07,1.1921960159713696e-07,0.4061537486830294,0.5783125385123324,0.6965769786872994,0.696614825255115,1.3661383614998823,1.3948143282982515,1.6004449342432225,1.6004614253032157,1.3698314771068467,1.7082916951267877,1.960136725159034,1.9601569225001862,35.442385811336734,54.51534454169541,60.49315777861597,60.49315777861597,-1.0,-1.0,-1.0,-1.0,0.008893966674804688,0.012584038904530642,0.01548998274014903,0.015491078441166187,8.893966674804687e-09,1.2584038904530641e-08,1.548998274014903e-08,1.5491078441166186e-08,8.917526245117188e-06,9.122285842895508e-06,1.0964933395385741e-05,1.121397304534912e-05,1.0339371681213378e-05,1.061937141418457e-05,1677552,2696256,898752,2905728,35950080,66192552.0,63.126136779785156,0.06164661794900894,63.13 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG095,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG095-binary.stl,Plag Binary meshes,119613,0.11407184600830078,ascii,0.0029636122921132,0.178213632196575,151,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG095-binary.stl,119613,378,752,0.1835946981769275,0.00043249058649199386,8.303253173828125,8.426107406616211,8.88960075378418,9.40843391418457,13.779372215270996,13.959371566772461,0.5627439714345721,2,2,1,False,0.00020474879875109764,0.00021246190499368822,0.00036075548898968916,0.0003607779744816612,34.44922588591055,44.32637598917555,59.16546225162776,59.16778062253444,60.99373345506567,90.0,90.0,90.0,1.010124648649406,1.3941758252613832,1.4639639113083969,1.4792341789229402,,data/Nikolaisen2022_merrill_msh/PLAG095.msh,960561,0.9160623550415039,voxel,0.009,4684.0,6198.0,960561,0.9160623550415039,6198,28104,8.303253173828125,8.426107406616211,8.88960075378418,9.40843391418457,13.779372215270996,13.959371566772461,1.1772658097550584e-07,1.1775192946284856e-07,1.177644071495565e-07,1.177644071495565e-07,0.405979900847029,0.570527867267071,0.6960181420512574,0.6960181420512574,1.3662900066175532,1.3950097763289946,1.600372801926892,1.600372801926892,1.376263259188955,1.7085310691000632,1.960048381474548,1.960048381474548,35.08187910508932,54.91661955037848,60.520890844628646,60.52443252848485,-1.0,-1.0,-1.0,-1.0,0.008774757385253906,0.012531338724962099,0.015428262757069917,0.01542881908681564,8.774757385253905e-09,1.2531338724962098e-08,1.5428262757069917e-08,1.542881908681564e-08,8.303253173828124e-06,8.426107406616211e-06,8.88960075378418e-06,9.40843391418457e-06,1.3779372215270995e-05,1.395937156677246e-05,1048080,1785024,595008,1798656,23800320,43540632.0,41.523582458496094,0.04055037349462509,41.52 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of triangulation for parametrization: one edge is incident to 3 triangles | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG094,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG094-binary.stl,Plag Binary meshes,122640,0.1169586181640625,ascii,0.0028597206552835,0.176106342174913,152,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG094-binary.stl,122640,379,743,0.20524112686190524,0.0033676641696410415,25.154836654663086,25.461973190307617,11.940339088439941,12.147871971130371,14.739372253417969,15.139371871948242,0.5453461687312824,14,3,1,False,0.0002047390353254741,0.0002915413424890376,0.0003607555021422634,0.0003607779723713267,34.448573760498284,44.32774165145066,59.16550169673353,59.16703377057601,60.99292988461106,90.0,90.0,90.0,1.0101166691413201,1.3941744924291908,1.4792136550338595,1.4792453495867504,,data/Nikolaisen2022_merrill_msh/PLAG094.msh,854049,0.8144845962524414,voxel,0.009,4105.0,5868.0,854049,0.8144845962524414,5868,24630,25.154836654663086,25.461973190307617,11.940339088439941,12.120802879333496,14.739372253417969,15.139371871948242,1.2348430885230263e-07,1.2349736078220985e-07,1.235234370830507e-07,1.2353639589936238e-07,0.40728218794008675,0.5775083710397874,0.7022682875802531,0.7023428854996226,1.3660492170909726,1.3942625575135905,1.6029591365490239,1.6029929562877672,1.3679688737864477,1.7076159166880895,1.9632159815387071,1.9632574020902842,35.327917712267414,54.61913596061291,60.23130359084422,60.23130359084422,-1.0,-1.0,-1.0,-1.0,0.009022712707519531,0.012768136656074208,0.01567358426629636,0.015675232588200215,9.02271270751953e-09,1.2768136656074208e-08,1.567358426629636e-08,1.5675232588200213e-08,2.5154836654663085e-05,2.5461973190307616e-05,1.1940339088439941e-05,1.2120802879333496e-05,1.4739372253417968e-05,1.5139371871948242e-05,928992,1689984,563328,1576320,22533120,40937616.0,39.04115295410156,0.03812612593173981,39.04 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG093,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG093-binary.stl,Plag Binary meshes,122661,0.11697864532470703,ascii,0.0022718087677871,0.163101410313897,153,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG093-binary.stl,122661,395,786,0.1958106507829322,0.008518145523920433,8.037067413330078,8.159921646118164,7.7689208984375,8.516040802001953,8.819372177124023,8.999371528625488,0.7782551505496477,7,7,1,False,0.00020474879875109764,0.00021247180075079086,0.00036075549565903127,0.00036078359104281164,34.44919606749968,44.61301551601138,59.16546225162776,59.16703377057601,60.99373314760741,90.0,90.0,90.0,1.010124648649406,1.393955405098647,1.4639643567830258,1.4792346896825654,,data/Nikolaisen2022_merrill_msh/PLAG093.msh,763049,0.7277002334594727,voxel,0.009,3658.0,5300.0,763049,0.7277002334594727,5300,21948,8.037067413330078,8.151145935058594,7.7779221534729,8.516040802001953,8.819372177124023,8.999371528625488,1.1846715761241328e-07,1.184863098331659e-07,1.1850514275955903e-07,1.1850514275955903e-07,0.40639772808516,0.5675445861326825,0.6980237547093402,0.6980981915259761,1.3663511623689166,1.3948904621483267,1.601456157759695,1.6014561577596955,1.377714713469565,1.7083849396692063,1.9613752159746647,1.9613752159746651,34.9130875717753,55.078436935191455,60.41887315679212,60.42236274559505,-1.0,-1.0,-1.0,-1.0,0.008774757385253906,0.01256953494094049,0.015460677160940963,0.015461509935334706,8.774757385253905e-09,1.256953494094049e-08,1.5460677160940963e-08,1.5461509935334705e-08,8.037067413330079e-06,8.151145935058594e-06,7.7779221534729e-06,8.516040802001952e-06,8.819372177124023e-06,8.999371528625488e-06,829536,1526400,508800,1404672,20352000,36932112.0,35.22120666503906,0.03439570963382721,35.22 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG092,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG092-binary.stl,Plag Binary meshes,124137,0.11838626861572266,ascii,0.0042067947737602,0.200286142033488,154,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG092-binary.stl,124137,385,766,0.1959090172212205,3.265042326106455e-05,13.626960754394531,13.790767669677734,5.361536026000977,5.776601791381836,13.399372100830078,13.5393705368042,0.46766639515898206,3,3,1,False,0.0002047390353254741,0.00021247166841931175,0.0003607611074756598,0.00036078359104281164,34.446988138051914,44.61301551601138,59.16546318418245,59.16703377057601,60.99449031283514,90.0,90.0,90.0,1.0101326346934139,1.393955405098647,1.4639737687760097,1.4792725142563485,,data/Nikolaisen2022_merrill_msh/PLAG092.msh,1238657,1.1812753677368164,voxel,0.009,6089.0,7700.0,1238657,1.1812753677368164,7700,36534,13.626960754394531,13.790767669677734,5.361536026000977,5.776601791381836,13.399372100830078,13.5393705368042,1.1972482206849822e-07,1.1974420048909673e-07,1.197567496612293e-07,1.197567496612293e-07,0.4126610168049614,0.5699654304884179,0.6901664726892855,0.6901664726892855,1.3666764992473346,1.392582421640911,1.6176348792111401,1.6176764358185671,1.3823306677874703,1.7055581788947847,1.9811900220979954,1.9812409183398154,34.61158770842824,53.78582623921296,58.83659747816409,58.83748490836513,-1.0,-1.0,-1.0,-1.0,0.008749008178710938,0.012569000834935739,0.015517379287247276,0.015517938576069765,8.749008178710937e-09,1.2569000834935738e-08,1.5517379287247276e-08,1.5517938576069765e-08,1.362696075439453e-05,1.3790767669677734e-05,5.361536026000976e-06,5.776601791381836e-06,1.3399372100830078e-05,1.3539370536804199e-05,1353888,2217600,739200,2338176,29568000,54325296.0,51.80863952636719,0.05059437453746796,51.81 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG090,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG090-binary.stl,Plag Binary meshes,130725,0.12466907501220703,ascii,0.0018668248755299,0.152768911998327,155,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG090-binary.stl,130725,399,792,0.19821096078271633,0.005809764773985632,21.6739501953125,21.776329040527344,14.119438171386719,15.094844818115234,12.51937198638916,12.779372215270996,1.0146426333681724,6,4,1,False,0.00020474879875109764,0.00021247166841931175,0.00036075548898968916,0.0003607779723713267,34.4504705156794,43.943605604587056,59.16550169673353,59.16856589390032,60.99292988461106,90.0,90.0,90.0,1.0101166691413204,1.394656174175202,1.4558396874053077,1.4792128612444826,,data/Nikolaisen2022_merrill_msh/PLAG090.msh,708891,0.676051139831543,pymeshfix_gmsh,,,,973006,0.9279308319091797,5434,19878,21.69442558288574,21.77632904052734,14.11943817138672,15.09484481811523,12.51937198638916,12.779372215271,5.1803812398912125e-09,9.222035629738258e-08,1.9191302486285464e-07,3.593396250925773e-07,0.08916566601106454,0.5543916715692151,0.7916769392427443,0.9551255791878018,1.0053433774100942,1.3096232058075954,2.1336532511325688,21.889868370145262,1.0291602071001833,1.5475554265050446,2.484371882352276,7.364679346272486,8.357584136674626,49.54754991407252,67.20310132474745,83.02428961217004,-1.0,-1.0,-1.0,-1.0,0.002490603184054919,0.010108253654026884,0.014619537588745148,0.022792337397428176,2.490603184054919e-09,1.0108253654026883e-08,1.4619537588745148e-08,2.2792337397428175e-08,2.1694425582885738e-05,2.1776329040527338e-05,1.411943817138672e-05,1.509484481811523e-05,1.2519371986389159e-05,1.2779372215271e-05,766512,1564992,521664,1272192,20866560,37487880.0,35.75122833251953,0.034913308918476105,35.75 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh,gmsh: Exception: Invalid boundary mesh (overlapping facets) on surface 2 surface 4
PLAG091,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG091-binary.stl,Plag Binary meshes,130725,0.12466907501220703,ascii,0.0048559806676706,0.210100027342216,156,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG091-binary.stl,130725,398,792,0.20954456595192716,0.004963311096620101,14.93741226196289,15.265024185180664,10.4876070022583,10.715892791748047,13.999371528625488,14.17937183380127,0.43800009564014863,0,0,1,True,0.00020472949927352602,0.00021249146084301174,0.00036075549104686147,0.0003607779723713267,34.44914965899189,44.61168128526417,59.16546225162776,59.16703377057601,60.992172706015516,90.0,90.0,90.0,1.0101091684924066,1.3939561549886528,1.4640029007042645,1.479235484617538,,data/Nikolaisen2022_merrill_msh/PLAG091.msh,1378013,1.3141756057739258,voxel,0.009,6783.0,8513.0,1378013,1.3141756057739258,8513,40698,14.93741226196289,15.255924224853516,10.4876070022583,10.715892791748047,13.999371528625488,14.17937183380127,1.2464106743965744e-07,1.2465412980262533e-07,1.2466733888705922e-07,1.2466733888705922e-07,0.40992915328146884,0.5745895890058352,0.7007805977707244,0.7008174425047923,1.366112128818988,1.393221475148183,1.6095195041874126,1.6095195041874126,1.3718532619375052,1.7063408564003621,1.9712507581582681,1.9712507581582681,35.02125345664357,54.38947852624609,59.577810598370846,59.579554032700024,-1.0,-1.0,-1.0,-1.0,0.008999824523925781,0.012798676471304813,0.01572279646953296,0.015723348451546236,8.99982452392578e-09,1.2798676471304812e-08,1.5722796469532957e-08,1.5723348451546236e-08,1.493741226196289e-05,1.5255924224853515e-05,1.04876070022583e-05,1.0715892791748047e-05,1.3999371528625487e-05,1.4179371833801269e-05,1506648,2451744,817248,2604672,32689920,60105348.0,57.320926666259766,0.0559774674475193,57.32 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
PLAG089,PLAG,data/Nikolaisen2022/Plag Binary meshes/PLAG089-binary.stl,Plag Binary meshes,131055,0.1249837875366211,ascii,0.0026891580381665,0.172533156512237,157,2,02_large,um,1e-06,0.009,9e-09,data/Nikolaisen2022/Plag Binary meshes/PLAG089-binary.stl,131055,400,794,0.206704916458606,0.00607443589099194,18.3978214263916,18.52067756652832,14.576011657714844,14.94957160949707,13.219371795654297,13.479372024536133,0.4714242121098996,4,2,1,False,0.00020474879875109764,0.00021247193217277527,0.00036075548898968916,0.0003607779723713267,34.448573760498284,43.94092501044982,59.16550169673353,59.16856589390032,60.99373345506567,90.0,90.0,90.0,1.010124648649406,1.3946602889786297,1.4558396874053077,1.4792453495867504,,data/Nikolaisen2022_merrill_msh/PLAG089.msh,823361,0.7852182388305664,voxel,0.009,3951.0,5696.0,823361,0.7852182388305664,5696,23706,18.3978214263916,18.51190185546875,14.576011657714844,14.940677642822266,13.219371795654297,13.479372024536133,1.1660208088422792e-07,1.1662742916268103e-07,1.1663993478450846e-07,1.1665234196829577e-07,0.40613616361542426,0.5729318360282462,0.6967333120712278,0.6967333120712278,1.3662044117502739,1.39486427132691,1.600596687607868,1.6005966876078686,1.3740621600755567,1.708352862594999,1.9603225843141026,1.9603225843141026,35.182851080333265,54.81126005534396,60.487615293561646,60.49296854761543,-1.0,-1.0,-1.0,-1.0,0.0087738037109375,0.012494628758534647,0.015378419914677354,0.015379527466918307,8.7738037109375e-09,1.2494628758534646e-08,1.5378419914677354e-08,1.5379527466918307e-08,1.83978214263916e-05,1.851190185546875e-05,1.4576011657714843e-05,1.4940677642822265e-05,1.3219371795654297e-05,1.3479372024536132e-05,895296,1640448,546816,1517184,21872640,39708576.0,37.869049072265625,0.0369814932346344,37.87 MiB,Screening estimate; calibrate with real Merrill.jl runs.,ok,gmsh;pymeshfix_gmsh;voxel,gmsh: Exception: Wrong topology of boundary mesh for parametrization | pymeshfix_gmsh: Exception: Wrong topology of boundary mesh for parametrization
